"Regionskode";"Region";"Dato";"Bekræftede tilfælde i alt";"timestamp_2025-10-21T10:00:08.562"
1084;Hovedstaden;2021-12-10;3100;
1082;Midtjylland;2021-12-10;1207;
1081;Nordjylland;2021-12-10;441;
1085;Sjælland;2021-12-10;1098;
1083;Syddanmark;2021-12-10;1083;
1084;Hovedstaden;2021-12-11;3264;
1082;Midtjylland;2021-12-11;1251;
1081;Nordjylland;2021-12-11;515;
1085;Sjælland;2021-12-11;762;
1083;Syddanmark;2021-12-11;896;
1084;Hovedstaden;2021-12-12;3469;
1082;Midtjylland;2021-12-12;1440;
1081;Nordjylland;2021-12-12;517;
1085;Sjælland;2021-12-12;748;
1083;Syddanmark;2021-12-12;960;
1084;Hovedstaden;2021-12-13;4931;
1082;Midtjylland;2021-12-13;1783;
1081;Nordjylland;2021-12-13;654;
1085;Sjælland;2021-12-13;1736;
1083;Syddanmark;2021-12-13;1466;
1084;Hovedstaden;2021-12-14;5708;
1082;Midtjylland;2021-12-14;1792;
1081;Nordjylland;2021-12-14;677;
1085;Sjælland;2021-12-14;1732;
1083;Syddanmark;2021-12-14;1569;
1084;Hovedstaden;2021-12-15;5949;
1082;Midtjylland;2021-12-15;1809;
1081;Nordjylland;2021-12-15;682;
1085;Sjælland;2021-12-15;1346;
1083;Syddanmark;2021-12-15;1401;
1084;Hovedstaden;2021-12-16;5221;
1082;Midtjylland;2021-12-16;1733;
1081;Nordjylland;2021-12-16;622;
1085;Sjælland;2021-12-16;1562;
1083;Syddanmark;2021-12-16;1409;
1084;Hovedstaden;2021-12-17;5620;
1082;Midtjylland;2021-12-17;1819;
1081;Nordjylland;2021-12-17;613;
1085;Sjælland;2021-12-17;1481;
1083;Syddanmark;2021-12-17;1487;
1084;Hovedstaden;2021-12-18;5241;
1082;Midtjylland;2021-12-18;1917;
1081;Nordjylland;2021-12-18;718;
1085;Sjælland;2021-12-18;1125;
1083;Syddanmark;2021-12-18;1409;
1084;Hovedstaden;2021-12-19;5418;
1082;Midtjylland;2021-12-19;2020;
1081;Nordjylland;2021-12-19;663;
1085;Sjælland;2021-12-19;1139;
1083;Syddanmark;2021-12-19;1350;
1084;Hovedstaden;2021-12-20;6912;
1082;Midtjylland;2021-12-20;2205;
1081;Nordjylland;2021-12-20;845;
1085;Sjælland;2021-12-20;2177;
1083;Syddanmark;2021-12-20;1717;
1084;Hovedstaden;2021-12-21;7030;
1082;Midtjylland;2021-12-21;2117;
1081;Nordjylland;2021-12-21;871;
1085;Sjælland;2021-12-21;1902;
1083;Syddanmark;2021-12-21;1705;
1084;Hovedstaden;2021-12-22;6486;
1082;Midtjylland;2021-12-22;2065;
1081;Nordjylland;2021-12-22;754;
1085;Sjælland;2021-12-22;1452;
1083;Syddanmark;2021-12-22;1448;
1084;Hovedstaden;2021-12-23;6743;
1082;Midtjylland;2021-12-23;2132;
1081;Nordjylland;2021-12-23;909;
1085;Sjælland;2021-12-23;1753;
1083;Syddanmark;2021-12-23;1649;
1084;Hovedstaden;2021-12-24;3014;
1082;Midtjylland;2021-12-24;1638;
1081;Nordjylland;2021-12-24;538;
1085;Sjælland;2021-12-24;895;
1083;Syddanmark;2021-12-24;1279;
1084;Hovedstaden;2021-12-25;3509;
1082;Midtjylland;2021-12-25;1757;
1081;Nordjylland;2021-12-25;576;
1085;Sjælland;2021-12-25;1014;
1083;Syddanmark;2021-12-25;1337;
1084;Hovedstaden;2021-12-26;4653;
1082;Midtjylland;2021-12-26;2626;
1081;Nordjylland;2021-12-26;770;
1085;Sjælland;2021-12-26;1412;
1083;Syddanmark;2021-12-26;2004;
1084;Hovedstaden;2021-12-27;10729;
1082;Midtjylland;2021-12-27;4068;
1081;Nordjylland;2021-12-27;2015;
1085;Sjælland;2021-12-27;3598;
1083;Syddanmark;2021-12-27;3449;
1084;Hovedstaden;2021-12-28;10263;
1082;Midtjylland;2021-12-28;4217;
1081;Nordjylland;2021-12-28;1869;
1085;Sjælland;2021-12-28;3316;
1083;Syddanmark;2021-12-28;3505;
1084;Hovedstaden;2021-12-29;8023;
1082;Midtjylland;2021-12-29;3333;
1081;Nordjylland;2021-12-29;1651;
1085;Sjælland;2021-12-29;2480;
1083;Syddanmark;2021-12-29;2749;
1084;Hovedstaden;2021-12-30;8444;
1082;Midtjylland;2021-12-30;3760;
1081;Nordjylland;2021-12-30;1854;
1085;Sjælland;2021-12-30;2937;
1083;Syddanmark;2021-12-30;3338;
1084;Hovedstaden;2021-12-31;3480;
1082;Midtjylland;2021-12-31;2316;
1081;Nordjylland;2021-12-31;933;
1085;Sjælland;2021-12-31;1285;
1083;Syddanmark;2021-12-31;2202;
1084;Hovedstaden;2022-01-01;3376;
1082;Midtjylland;2022-01-01;2118;
1081;Nordjylland;2022-01-01;665;
1085;Sjælland;2022-01-01;1250;
1083;Syddanmark;2022-01-01;1749;
1084;Hovedstaden;2022-01-02;9597;
1082;Midtjylland;2022-01-02;4237;
1081;Nordjylland;2022-01-02;2418;
1085;Sjælland;2022-01-02;2128;
1083;Syddanmark;2022-01-02;2997;
1084;Hovedstaden;2022-01-03;11165;
1082;Midtjylland;2022-01-03;5279;
1081;Nordjylland;2022-01-03;2267;
1085;Sjælland;2022-01-03;4097;
1083;Syddanmark;2022-01-03;4714;
1084;Hovedstaden;2022-01-04;10086;
1082;Midtjylland;2022-01-04;5112;
1081;Nordjylland;2022-01-04;2206;
1085;Sjælland;2022-01-04;3517;
1083;Syddanmark;2022-01-04;4759;
1084;Hovedstaden;2022-01-05;7664;
1082;Midtjylland;2022-01-05;4034;
1081;Nordjylland;2022-01-05;1808;
1085;Sjælland;2022-01-05;2168;
1083;Syddanmark;2022-01-05;3406;
1084;Hovedstaden;2022-01-06;6686;
1082;Midtjylland;2022-01-06;3360;
1081;Nordjylland;2022-01-06;1426;
1085;Sjælland;2022-01-06;2403;
1083;Syddanmark;2022-01-06;2897;
1084;Hovedstaden;2022-01-07;5898;
1082;Midtjylland;2022-01-07;3341;
1081;Nordjylland;2022-01-07;1326;
1085;Sjælland;2022-01-07;2123;
1083;Syddanmark;2022-01-07;2855;
1084;Hovedstaden;2022-01-08;6170;
1082;Midtjylland;2022-01-08;3179;
1081;Nordjylland;2022-01-08;1293;
1085;Sjælland;2022-01-08;1663;
1083;Syddanmark;2022-01-08;2272;
1084;Hovedstaden;2022-01-09;7215;
1082;Midtjylland;2022-01-09;3917;
1081;Nordjylland;2022-01-09;1568;
1085;Sjælland;2022-01-09;1883;
1083;Syddanmark;2022-01-09;2879;
1084;Hovedstaden;2022-01-10;9728;
1082;Midtjylland;2022-01-10;4839;
1081;Nordjylland;2022-01-10;1990;
1085;Sjælland;2022-01-10;3644;
1083;Syddanmark;2022-01-10;4651;
1084;Hovedstaden;2022-01-11;9761;
1082;Midtjylland;2022-01-11;4775;
1081;Nordjylland;2022-01-11;2066;
1085;Sjælland;2022-01-11;3170;
1083;Syddanmark;2022-01-11;4585;
1084;Hovedstaden;2022-01-12;9533;
1082;Midtjylland;2022-01-12;5241;
1081;Nordjylland;2022-01-12;2176;
1085;Sjælland;2022-01-12;2840;
1083;Syddanmark;2022-01-12;4402;
1084;Hovedstaden;2022-01-13;9581;
1082;Midtjylland;2022-01-13;5373;
1081;Nordjylland;2022-01-13;1964;
1085;Sjælland;2022-01-13;3649;
1083;Syddanmark;2022-01-13;4892;
1084;Hovedstaden;2022-01-14;10612;
1082;Midtjylland;2022-01-14;5867;
1081;Nordjylland;2022-01-14;2104;
1085;Sjælland;2022-01-14;3725;
1083;Syddanmark;2022-01-14;5302;
1084;Hovedstaden;2022-01-15;11048;
1082;Midtjylland;2022-01-15;6338;
1081;Nordjylland;2022-01-15;2157;
1085;Sjælland;2022-01-15;2892;
1083;Syddanmark;2022-01-15;4492;
1084;Hovedstaden;2022-01-16;11631;
1082;Midtjylland;2022-01-16;7076;
1081;Nordjylland;2022-01-16;2581;
1085;Sjælland;2022-01-16;3303;
1083;Syddanmark;2022-01-16;5357;
1084;Hovedstaden;2022-01-17;15727;
1082;Midtjylland;2022-01-17;8826;
1081;Nordjylland;2022-01-17;3606;
1085;Sjælland;2022-01-17;6789;
1083;Syddanmark;2022-01-17;9209;
1084;Hovedstaden;2022-01-18;15803;
1082;Midtjylland;2022-01-18;8618;
1081;Nordjylland;2022-01-18;3332;
1085;Sjælland;2022-01-18;6247;
1083;Syddanmark;2022-01-18;9011;
1084;Hovedstaden;2022-01-19;14905;
1082;Midtjylland;2022-01-19;8880;
1081;Nordjylland;2022-01-19;3309;
1085;Sjælland;2022-01-19;5127;
1083;Syddanmark;2022-01-19;8123;
1084;Hovedstaden;2022-01-20;13903;
1082;Midtjylland;2022-01-20;8110;
1081;Nordjylland;2022-01-20;3302;
1085;Sjælland;2022-01-20;6347;
1083;Syddanmark;2022-01-20;8291;
1084;Hovedstaden;2022-01-21;13758;
1082;Midtjylland;2022-01-21;8740;
1081;Nordjylland;2022-01-21;3066;
1085;Sjælland;2022-01-21;5971;
1083;Syddanmark;2022-01-21;8404;
1084;Hovedstaden;2022-01-22;13983;
1082;Midtjylland;2022-01-22;8653;
1081;Nordjylland;2022-01-22;3389;
1085;Sjælland;2022-01-22;4385;
1083;Syddanmark;2022-01-22;6660;
1084;Hovedstaden;2022-01-23;15068;
1082;Midtjylland;2022-01-23;9468;
1081;Nordjylland;2022-01-23;3606;
1085;Sjælland;2022-01-23;4834;
1083;Syddanmark;2022-01-23;7618;
1084;Hovedstaden;2022-01-24;18212;
1082;Midtjylland;2022-01-24;12256;
1081;Nordjylland;2022-01-24;5221;
1085;Sjælland;2022-01-24;9271;
1083;Syddanmark;2022-01-24;12342;
1084;Hovedstaden;2022-01-25;16183;
1082;Midtjylland;2022-01-25;11310;
1081;Nordjylland;2022-01-25;5014;
1085;Sjælland;2022-01-25;7701;
1083;Syddanmark;2022-01-25;11698;
1084;Hovedstaden;2022-01-26;13696;
1082;Midtjylland;2022-01-26;10922;
1081;Nordjylland;2022-01-26;4517;
1085;Sjælland;2022-01-26;5573;
1083;Syddanmark;2022-01-26;9741;
1084;Hovedstaden;2022-01-27;12171;
1082;Midtjylland;2022-01-27;9698;
1081;Nordjylland;2022-01-27;3888;
1085;Sjælland;2022-01-27;6583;
1083;Syddanmark;2022-01-27;9238;
1084;Hovedstaden;2022-01-28;10771;
1082;Midtjylland;2022-01-28;9576;
1081;Nordjylland;2022-01-28;3772;
1085;Sjælland;2022-01-28;5561;
1083;Syddanmark;2022-01-28;8459;
1084;Hovedstaden;2022-01-29;9678;
1082;Midtjylland;2022-01-29;5570;
1081;Nordjylland;2022-01-29;3633;
1085;Sjælland;2022-01-29;3882;
1083;Syddanmark;2022-01-29;7152;
1084;Hovedstaden;2022-01-30;9208;
1082;Midtjylland;2022-01-30;8691;
1081;Nordjylland;2022-01-30;4906;
1085;Sjælland;2022-01-30;4103;
1083;Syddanmark;2022-01-30;7984;
1084;Hovedstaden;2022-01-31;15748;
1082;Midtjylland;2022-01-31;14721;
1081;Nordjylland;2022-01-31;5218;
1085;Sjælland;2022-01-31;8397;
1083;Syddanmark;2022-01-31;12303;
1084;Hovedstaden;2022-02-01;11818;
1082;Midtjylland;2022-02-01;12149;
1081;Nordjylland;2022-02-01;4755;
1085;Sjælland;2022-02-01;6229;
1083;Syddanmark;2022-02-01;11159;
1084;Hovedstaden;2022-02-02;10448;
1082;Midtjylland;2022-02-02;11419;
1081;Nordjylland;2022-02-02;4791;
1085;Sjælland;2022-02-02;4626;
1083;Syddanmark;2022-02-02;9189;
1084;Hovedstaden;2022-02-03;9739;
1082;Midtjylland;2022-02-03;10718;
1081;Nordjylland;2022-02-03;4273;
1085;Sjælland;2022-02-03;5715;
1083;Syddanmark;2022-02-03;9297;
1084;Hovedstaden;2022-02-04;8709;
1082;Midtjylland;2022-02-04;10116;
1081;Nordjylland;2022-02-04;4286;
1085;Sjælland;2022-02-04;5068;
1083;Syddanmark;2022-02-04;9009;
1084;Hovedstaden;2022-02-05;8301;
1082;Midtjylland;2022-02-05;9882;
1081;Nordjylland;2022-02-05;4657;
1085;Sjælland;2022-02-05;3479;
1083;Syddanmark;2022-02-05;7278;
1084;Hovedstaden;2022-02-06;11017;
1082;Midtjylland;2022-02-06;12095;
1081;Nordjylland;2022-02-06;5682;
1085;Sjælland;2022-02-06;4279;
1083;Syddanmark;2022-02-06;9158;
1084;Hovedstaden;2022-02-07;13633;
1082;Midtjylland;2022-02-07;15144;
1081;Nordjylland;2022-02-07;6591;
1085;Sjælland;2022-02-07;8393;
1083;Syddanmark;2022-02-07;13587;
1084;Hovedstaden;2022-02-08;13059;
1082;Midtjylland;2022-02-08;15121;
1081;Nordjylland;2022-02-08;6835;
1085;Sjælland;2022-02-08;7164;
1083;Syddanmark;2022-02-08;13389;
1084;Hovedstaden;2022-02-09;11554;
1082;Midtjylland;2022-02-09;14675;
1081;Nordjylland;2022-02-09;6859;
1085;Sjælland;2022-02-09;5677;
1083;Syddanmark;2022-02-09;11479;
1084;Hovedstaden;2022-02-10;9825;
1082;Midtjylland;2022-02-10;12063;
1081;Nordjylland;2022-02-10;6142;
1085;Sjælland;2022-02-10;6122;
1083;Syddanmark;2022-02-10;10953;
1084;Hovedstaden;2022-02-11;7923;
1082;Midtjylland;2022-02-11;11108;
1081;Nordjylland;2022-02-11;5667;
1085;Sjælland;2022-02-11;5130;
1083;Syddanmark;2022-02-11;9052;
1084;Hovedstaden;2022-02-12;6979;
1082;Midtjylland;2022-02-12;9400;
1081;Nordjylland;2022-02-12;5197;
1085;Sjælland;2022-02-12;3213;
1083;Syddanmark;2022-02-12;7833;
1084;Hovedstaden;2022-02-13;7690;
1082;Midtjylland;2022-02-13;10438;
1081;Nordjylland;2022-02-13;5620;
1085;Sjælland;2022-02-13;3606;
1083;Syddanmark;2022-02-13;8234;
1084;Hovedstaden;2022-02-14;9971;
1082;Midtjylland;2022-02-14;11533;
1081;Nordjylland;2022-02-14;6556;
1085;Sjælland;2022-02-14;6474;
1083;Syddanmark;2022-02-14;10680;
1084;Hovedstaden;2022-02-15;9570;
1082;Midtjylland;2022-02-15;11161;
1081;Nordjylland;2022-02-15;5855;
1085;Sjælland;2022-02-15;5701;
1083;Syddanmark;2022-02-15;9715;
1084;Hovedstaden;2022-02-16;8298;
1082;Midtjylland;2022-02-16;10056;
1081;Nordjylland;2022-02-16;5419;
1085;Sjælland;2022-02-16;4002;
1083;Syddanmark;2022-02-16;8278;
1084;Hovedstaden;2022-02-17;7550;
1082;Midtjylland;2022-02-17;9083;
1081;Nordjylland;2022-02-17;4722;
1085;Sjælland;2022-02-17;4666;
1083;Syddanmark;2022-02-17;8043;
1084;Hovedstaden;2022-02-18;5650;
1082;Midtjylland;2022-02-18;7207;
1081;Nordjylland;2022-02-18;3913;
1085;Sjælland;2022-02-18;3430;
1083;Syddanmark;2022-02-18;6540;
1084;Hovedstaden;2022-02-19;5751;
1082;Midtjylland;2022-02-19;7296;
1081;Nordjylland;2022-02-19;3516;
1085;Sjælland;2022-02-19;2371;
1083;Syddanmark;2022-02-19;5990;
1084;Hovedstaden;2022-02-20;7029;
1082;Midtjylland;2022-02-20;9048;
1081;Nordjylland;2022-02-20;3803;
1085;Sjælland;2022-02-20;2838;
1083;Syddanmark;2022-02-20;6953;
1084;Hovedstaden;2022-02-21;7640;
1082;Midtjylland;2022-02-21;8814;
1081;Nordjylland;2022-02-21;4157;
1085;Sjælland;2022-02-21;4728;
1083;Syddanmark;2022-02-21;7820;
1084;Hovedstaden;2022-02-22;6558;
1082;Midtjylland;2022-02-22;7146;
1081;Nordjylland;2022-02-22;3876;
1085;Sjælland;2022-02-22;3354;
1083;Syddanmark;2022-02-22;6421;
1084;Hovedstaden;2022-02-23;5671;
1082;Midtjylland;2022-02-23;6345;
1081;Nordjylland;2022-02-23;3422;
1085;Sjælland;2022-02-23;2727;
1083;Syddanmark;2022-02-23;5224;
1084;Hovedstaden;2022-02-24;4791;
1082;Midtjylland;2022-02-24;5202;
1081;Nordjylland;2022-02-24;2943;
1085;Sjælland;2022-02-24;2802;
1083;Syddanmark;2022-02-24;4856;
1084;Hovedstaden;2022-02-25;3730;
1082;Midtjylland;2022-02-25;4441;
1081;Nordjylland;2022-02-25;2420;
1085;Sjælland;2022-02-25;2167;
1083;Syddanmark;2022-02-25;3829;
1084;Hovedstaden;2022-02-26;3313;
1082;Midtjylland;2022-02-26;3853;
1081;Nordjylland;2022-02-26;2156;
1085;Sjælland;2022-02-26;1503;
1083;Syddanmark;2022-02-26;3022;
1084;Hovedstaden;2022-02-27;3887;
1082;Midtjylland;2022-02-27;4587;
1081;Nordjylland;2022-02-27;2703;
1085;Sjælland;2022-02-27;1980;
1083;Syddanmark;2022-02-27;3699;
1084;Hovedstaden;2022-02-28;5018;
1082;Midtjylland;2022-02-28;5620;
1081;Nordjylland;2022-02-28;2719;
1085;Sjælland;2022-02-28;3087;
1083;Syddanmark;2022-02-28;5030;
1084;Hovedstaden;2022-03-01;4337;
1082;Midtjylland;2022-03-01;5006;
1081;Nordjylland;2022-03-01;2427;
1085;Sjælland;2022-03-01;2118;
1083;Syddanmark;2022-03-01;4399;
1084;Hovedstaden;2022-03-02;4135;
1082;Midtjylland;2022-03-02;4911;
1081;Nordjylland;2022-03-02;2291;
1085;Sjælland;2022-03-02;2035;
1083;Syddanmark;2022-03-02;3966;
1084;Hovedstaden;2022-03-03;3618;
1082;Midtjylland;2022-03-03;4198;
1081;Nordjylland;2022-03-03;1815;
1085;Sjælland;2022-03-03;2113;
1083;Syddanmark;2022-03-03;4014;
1084;Hovedstaden;2022-03-04;3106;
1082;Midtjylland;2022-03-04;3597;
1081;Nordjylland;2022-03-04;1608;
1085;Sjælland;2022-03-04;1768;
1083;Syddanmark;2022-03-04;3303;
1084;Hovedstaden;2022-03-05;2615;
1082;Midtjylland;2022-03-05;3073;
1081;Nordjylland;2022-03-05;1462;
1085;Sjælland;2022-03-05;1072;
1083;Syddanmark;2022-03-05;2710;
1084;Hovedstaden;2022-03-06;3168;
1082;Midtjylland;2022-03-06;3733;
1081;Nordjylland;2022-03-06;1777;
1085;Sjælland;2022-03-06;1413;
1083;Syddanmark;2022-03-06;3194;
1084;Hovedstaden;2022-03-07;3910;
1082;Midtjylland;2022-03-07;4431;
1081;Nordjylland;2022-03-07;1882;
1085;Sjælland;2022-03-07;2320;
1083;Syddanmark;2022-03-07;4016;
1084;Hovedstaden;2022-03-08;3821;
1082;Midtjylland;2022-03-08;4065;
1081;Nordjylland;2022-03-08;1805;
1085;Sjælland;2022-03-08;2041;
1083;Syddanmark;2022-03-08;4002;
1084;Hovedstaden;2022-03-09;3405;
1082;Midtjylland;2022-03-09;3659;
1081;Nordjylland;2022-03-09;1777;
1085;Sjælland;2022-03-09;1896;
1083;Syddanmark;2022-03-09;3378;
1084;Hovedstaden;2022-03-10;2885;
1082;Midtjylland;2022-03-10;3003;
1081;Nordjylland;2022-03-10;1298;
1085;Sjælland;2022-03-10;1663;
1083;Syddanmark;2022-03-10;3119;
1084;Hovedstaden;2022-03-11;1844;
1082;Midtjylland;2022-03-11;1989;
1081;Nordjylland;2022-03-11;921;
1085;Sjælland;2022-03-11;1033;
1083;Syddanmark;2022-03-11;1978;
1084;Hovedstaden;2022-03-12;1549;
1082;Midtjylland;2022-03-12;1597;
1081;Nordjylland;2022-03-12;804;
1085;Sjælland;2022-03-12;753;
1083;Syddanmark;2022-03-12;1596;
1084;Hovedstaden;2022-03-13;2028;
1082;Midtjylland;2022-03-13;2025;
1081;Nordjylland;2022-03-13;983;
1085;Sjælland;2022-03-13;892;
1083;Syddanmark;2022-03-13;1990;
1084;Hovedstaden;2022-03-14;2361;
1082;Midtjylland;2022-03-14;2538;
1081;Nordjylland;2022-03-14;1157;
1085;Sjælland;2022-03-14;1593;
1083;Syddanmark;2022-03-14;2421;
1084;Hovedstaden;2022-03-15;2106;
1082;Midtjylland;2022-03-15;2283;
1081;Nordjylland;2022-03-15;1025;
1085;Sjælland;2022-03-15;1268;
1083;Syddanmark;2022-03-15;2257;
1084;Hovedstaden;2022-03-16;1979;
1082;Midtjylland;2022-03-16;1963;
1081;Nordjylland;2022-03-16;976;
1085;Sjælland;2022-03-16;1205;
1083;Syddanmark;2022-03-16;2008;
1084;Hovedstaden;2022-03-17;1786;
1082;Midtjylland;2022-03-17;1798;
1081;Nordjylland;2022-03-17;886;
1085;Sjælland;2022-03-17;1101;
1083;Syddanmark;2022-03-17;1837;
1084;Hovedstaden;2022-03-18;1412;
1082;Midtjylland;2022-03-18;1500;
1081;Nordjylland;2022-03-18;741;
1085;Sjælland;2022-03-18;887;
1083;Syddanmark;2022-03-18;1508;
1084;Hovedstaden;2022-03-19;1186;
1082;Midtjylland;2022-03-19;1124;
1081;Nordjylland;2022-03-19;545;
1085;Sjælland;2022-03-19;651;
1083;Syddanmark;2022-03-19;1155;
1084;Hovedstaden;2022-03-20;1542;
1082;Midtjylland;2022-03-20;1347;
1081;Nordjylland;2022-03-20;604;
1085;Sjælland;2022-03-20;726;
1083;Syddanmark;2022-03-20;1319;
1084;Hovedstaden;2022-03-21;1787;
1082;Midtjylland;2022-03-21;1661;
1081;Nordjylland;2022-03-21;826;
1085;Sjælland;2022-03-21;1281;
1083;Syddanmark;2022-03-21;1940;
1084;Hovedstaden;2022-03-22;1639;
1082;Midtjylland;2022-03-22;1466;
1081;Nordjylland;2022-03-22;615;
1085;Sjælland;2022-03-22;940;
1083;Syddanmark;2022-03-22;1594;
1084;Hovedstaden;2022-03-23;1460;
1082;Midtjylland;2022-03-23;1344;
1081;Nordjylland;2022-03-23;624;
1085;Sjælland;2022-03-23;932;
1083;Syddanmark;2022-03-23;1419;
1084;Hovedstaden;2022-03-24;1319;
1082;Midtjylland;2022-03-24;1115;
1081;Nordjylland;2022-03-24;534;
1085;Sjælland;2022-03-24;775;
1083;Syddanmark;2022-03-24;1258;
1084;Hovedstaden;2022-03-25;1074;
1082;Midtjylland;2022-03-25;991;
1081;Nordjylland;2022-03-25;478;
1085;Sjælland;2022-03-25;617;
1083;Syddanmark;2022-03-25;1083;
1084;Hovedstaden;2022-03-26;844;
1082;Midtjylland;2022-03-26;740;
1081;Nordjylland;2022-03-26;365;
1085;Sjælland;2022-03-26;377;
1083;Syddanmark;2022-03-26;691;
1084;Hovedstaden;2022-03-27;980;
1082;Midtjylland;2022-03-27;871;
1081;Nordjylland;2022-03-27;346;
1085;Sjælland;2022-03-27;405;
1083;Syddanmark;2022-03-27;820;
1084;Hovedstaden;2022-03-28;1315;
1082;Midtjylland;2022-03-28;999;
1081;Nordjylland;2022-03-28;529;
1085;Sjælland;2022-03-28;857;
1083;Syddanmark;2022-03-28;1260;
1084;Hovedstaden;2022-03-29;1125;
1082;Midtjylland;2022-03-29;912;
1081;Nordjylland;2022-03-29;414;
1085;Sjælland;2022-03-29;628;
1083;Syddanmark;2022-03-29;996;
1084;Hovedstaden;2022-03-30;1023;
1082;Midtjylland;2022-03-30;810;
1081;Nordjylland;2022-03-30;383;
1085;Sjælland;2022-03-30;653;
1083;Syddanmark;2022-03-30;875;
1084;Hovedstaden;2022-03-31;808;
1082;Midtjylland;2022-03-31;688;
1081;Nordjylland;2022-03-31;303;
1085;Sjælland;2022-03-31;477;
1083;Syddanmark;2022-03-31;757;
1084;Hovedstaden;2022-04-01;716;
1082;Midtjylland;2022-04-01;518;
1081;Nordjylland;2022-04-01;281;
1085;Sjælland;2022-04-01;401;
1083;Syddanmark;2022-04-01;685;
1084;Hovedstaden;2022-04-02;588;
1082;Midtjylland;2022-04-02;435;
1081;Nordjylland;2022-04-02;205;
1085;Sjælland;2022-04-02;301;
1083;Syddanmark;2022-04-02;502;
1084;Hovedstaden;2022-04-03;672;
1082;Midtjylland;2022-04-03;498;
1081;Nordjylland;2022-04-03;237;
1085;Sjælland;2022-04-03;332;
1083;Syddanmark;2022-04-03;562;
1084;Hovedstaden;2022-04-04;916;
1082;Midtjylland;2022-04-04;732;
1081;Nordjylland;2022-04-04;320;
1085;Sjælland;2022-04-04;663;
1083;Syddanmark;2022-04-04;796;
1084;Hovedstaden;2022-04-05;878;
1082;Midtjylland;2022-04-05;633;
1081;Nordjylland;2022-04-05;351;
1085;Sjælland;2022-04-05;522;
1083;Syddanmark;2022-04-05;689;
1084;Hovedstaden;2022-04-06;758;
1082;Midtjylland;2022-04-06;568;
1081;Nordjylland;2022-04-06;264;
1085;Sjælland;2022-04-06;470;
1083;Syddanmark;2022-04-06;692;
1084;Hovedstaden;2022-04-07;803;
1082;Midtjylland;2022-04-07;557;
1081;Nordjylland;2022-04-07;264;
1085;Sjælland;2022-04-07;444;
1083;Syddanmark;2022-04-07;638;
1084;Hovedstaden;2022-04-08;608;
1082;Midtjylland;2022-04-08;457;
1081;Nordjylland;2022-04-08;229;
1085;Sjælland;2022-04-08;406;
1083;Syddanmark;2022-04-08;529;
1084;Hovedstaden;2022-04-09;512;
1082;Midtjylland;2022-04-09;379;
1081;Nordjylland;2022-04-09;192;
1085;Sjælland;2022-04-09;246;
1083;Syddanmark;2022-04-09;399;
1084;Hovedstaden;2022-04-10;606;
1082;Midtjylland;2022-04-10;395;
1081;Nordjylland;2022-04-10;159;
1085;Sjælland;2022-04-10;267;
1083;Syddanmark;2022-04-10;406;
1084;Hovedstaden;2022-04-11;676;
1082;Midtjylland;2022-04-11;594;
1081;Nordjylland;2022-04-11;281;
1085;Sjælland;2022-04-11;477;
1083;Syddanmark;2022-04-11;559;
1084;Hovedstaden;2022-04-12;662;
1082;Midtjylland;2022-04-12;472;
1081;Nordjylland;2022-04-12;218;
1085;Sjælland;2022-04-12;398;
1083;Syddanmark;2022-04-12;515;
1084;Hovedstaden;2022-04-13;659;
1082;Midtjylland;2022-04-13;427;
1081;Nordjylland;2022-04-13;192;
1085;Sjælland;2022-04-13;410;
1083;Syddanmark;2022-04-13;488;
1084;Hovedstaden;2022-04-14;396;
1082;Midtjylland;2022-04-14;279;
1081;Nordjylland;2022-04-14;200;
1085;Sjælland;2022-04-14;155;
1083;Syddanmark;2022-04-14;373;
1084;Hovedstaden;2022-04-15;396;
1082;Midtjylland;2022-04-15;313;
1081;Nordjylland;2022-04-15;114;
1085;Sjælland;2022-04-15;261;
1083;Syddanmark;2022-04-15;357;
1084;Hovedstaden;2022-04-16;521;
1082;Midtjylland;2022-04-16;297;
1081;Nordjylland;2022-04-16;172;
1085;Sjælland;2022-04-16;295;
1083;Syddanmark;2022-04-16;277;
1084;Hovedstaden;2022-04-17;345;
1082;Midtjylland;2022-04-17;308;
1081;Nordjylland;2022-04-17;117;
1085;Sjælland;2022-04-17;146;
1083;Syddanmark;2022-04-17;336;
1084;Hovedstaden;2022-04-18;506;
1082;Midtjylland;2022-04-18;390;
1081;Nordjylland;2022-04-18;257;
1085;Sjælland;2022-04-18;218;
1083;Syddanmark;2022-04-18;367;
1084;Hovedstaden;2022-04-19;724;
1082;Midtjylland;2022-04-19;442;
1081;Nordjylland;2022-04-19;283;
1085;Sjælland;2022-04-19;539;
1083;Syddanmark;2022-04-19;455;
1084;Hovedstaden;2022-04-20;565;
1082;Midtjylland;2022-04-20;429;
1081;Nordjylland;2022-04-20;257;
1085;Sjælland;2022-04-20;321;
1083;Syddanmark;2022-04-20;368;
1084;Hovedstaden;2022-04-21;514;
1082;Midtjylland;2022-04-21;368;
1081;Nordjylland;2022-04-21;203;
1085;Sjælland;2022-04-21;256;
1083;Syddanmark;2022-04-21;337;
1084;Hovedstaden;2022-04-22;377;
1082;Midtjylland;2022-04-22;262;
1081;Nordjylland;2022-04-22;151;
1085;Sjælland;2022-04-22;198;
1083;Syddanmark;2022-04-22;272;
1084;Hovedstaden;2022-04-23;283;
1082;Midtjylland;2022-04-23;207;
