iso_code,location,continent,year_month,hosp_patients_per_million,weekly_hosp_admissions_per_million,icu_patients_per_million,new_deaths_per_million,total_deaths_per_million,month_start
BEN,Benin,Africa,2020-04,0.0,0.0,0.0,0.0,0.0,2020-04-01
BEN,Benin,Africa,2020-05,0.0,0.0,0.0,0.21000000000000002,4.7,2020-05-01
BEN,Benin,Africa,2020-06,0.0,0.0,0.0,0.94,16.49,2020-06-01
BEN,Benin,Africa,2020-07,0.0,0.0,0.0,1.3699999999999999,59.57,2020-07-01
BEN,Benin,Africa,2020-08,0.0,0.0,0.0,0.36,86.62,2020-08-01
BEN,Benin,Africa,2020-09,0.0,0.0,0.0,0.0,87.30000000000001,2020-09-01
BEN,Benin,Africa,2020-10,0.0,0.0,0.0,0.07,92.17,2020-10-01
BEN,Benin,Africa,2020-11,0.0,0.0,0.0,0.14,92.62,2020-11-01
BEN,Benin,Africa,2020-12,0.0,0.0,0.0,0.07,98.80000000000001,2020-12-01
BEN,Benin,Africa,2021-01,0.0,0.0,0.0,0.28,102.5,2021-01-01
BEN,Benin,Africa,2021-02,0.0,0.0,0.0,1.5899999999999999,115.56,2021-02-01
BEN,Benin,Africa,2021-03,0.0,0.0,0.0,1.45,181.85999999999999,2021-03-01
BEN,Benin,Africa,2021-04,0.0,0.0,0.0,0.51,205.42,2021-04-01
BEN,Benin,Africa,2021-05,0.0,0.0,0.0,0.28,225.78,2021-05-01
BEN,Benin,Africa,2021-06,0.0,0.0,0.0,0.21000000000000002,223.11,2021-06-01
BEN,Benin,Africa,2021-07,0.0,0.0,0.0,0.21000000000000002,237.93,2021-07-01
BEN,Benin,Africa,2021-08,0.0,0.0,0.0,1.45,256.59000000000003,2021-08-01
BEN,Benin,Africa,2021-09,0.0,0.0,0.0,1.96,307.56,2021-09-01
BEN,Benin,Africa,2021-10,0.0,0.0,0.0,0.5,359.71999999999997,2021-10-01
BEN,Benin,Africa,2021-11,0.0,0.0,0.0,0.0,351.0,2021-11-01
BEN,Benin,Africa,2021-12,0.0,0.0,0.0,0.0,362.7,2021-12-01
BEN,Benin,Africa,2022-01,0.0,0.0,0.0,0.14,364.53999999999996,2022-01-01
BEN,Benin,Africa,2022-02,0.0,0.0,0.0,0.0,331.8,2022-02-01
BEN,Benin,Africa,2022-03,0.0,0.0,0.0,0.0,367.34999999999997,2022-03-01
BEN,Benin,Africa,2022-04,0.0,0.0,0.0,0.0,355.5,2022-04-01
BEN,Benin,Africa,2022-05,0.0,0.0,0.0,0.0,367.34999999999997,2022-05-01
BEN,Benin,Africa,2022-06,0.0,0.0,0.0,0.0,355.5,2022-06-01
BEN,Benin,Africa,2022-07,0.0,0.0,0.0,0.0,367.34999999999997,2022-07-01
BEN,Benin,Africa,2022-08,0.0,0.0,0.0,0.0,367.34999999999997,2022-08-01
BEN,Benin,Africa,2022-09,0.0,0.0,0.0,0.0,355.5,2022-09-01
BEN,Benin,Africa,2022-10,0.0,0.0,0.0,0.0,367.34999999999997,2022-10-01
BEN,Benin,Africa,2022-11,0.0,0.0,0.0,0.0,355.5,2022-11-01
BEN,Benin,Africa,2022-12,0.0,0.0,0.0,0.0,367.34999999999997,2022-12-01
BEN,Benin,Africa,2023-01,0.0,0.0,0.0,0.0,367.34999999999997,2023-01-01
BEN,Benin,Africa,2023-02,0.0,0.0,0.0,0.0,331.8,2023-02-01
BEN,Benin,Africa,2023-03,0.0,0.0,0.0,0.0,367.34999999999997,2023-03-01
BEN,Benin,Africa,2023-04,0.0,0.0,0.0,0.0,355.5,2023-04-01
BEN,Benin,Africa,2023-05,0.0,0.0,0.0,0.0,367.34999999999997,2023-05-01
BEN,Benin,Africa,2023-06,0.0,0.0,0.0,0.0,355.5,2023-06-01
BEN,Benin,Africa,2023-07,0.0,0.0,0.0,0.0,367.34999999999997,2023-07-01
BEN,Benin,Africa,2023-08,0.0,0.0,0.0,0.0,367.34999999999997,2023-08-01
BEN,Benin,Africa,2023-09,0.0,0.0,0.0,0.0,355.5,2023-09-01
BEN,Benin,Africa,2023-10,0.0,0.0,0.0,0.0,367.34999999999997,2023-10-01
BEN,Benin,Africa,2023-11,0.0,0.0,0.0,0.0,355.5,2023-11-01
BEN,Benin,Africa,2023-12,0.0,0.0,0.0,0.0,367.34999999999997,2023-12-01
BEN,Benin,Africa,2024-01,0.0,0.0,0.0,0.0,367.34999999999997,2024-01-01
BEN,Benin,Africa,2024-02,0.0,0.0,0.0,0.0,343.65,2024-02-01
BEN,Benin,Africa,2024-03,0.0,0.0,0.0,0.0,367.34999999999997,2024-03-01
BEN,Benin,Africa,2024-04,0.0,0.0,0.0,0.0,355.5,2024-04-01
BEN,Benin,Africa,2024-05,0.0,0.0,0.0,0.0,367.34999999999997,2024-05-01
BEN,Benin,Africa,2024-06,0.0,0.0,0.0,0.0,355.5,2024-06-01
BEN,Benin,Africa,2024-07,0.0,0.0,0.0,0.0,367.34999999999997,2024-07-01
BEN,Benin,Africa,2024-08,0.0,0.0,0.0,0.0,47.4,2024-08-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-04,0.0,0.0,0.0,0.0,0.0,2020-04-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-05,0.0,0.0,0.0,0.0,0.0,2020-05-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-06,0.0,0.0,0.0,0.0,0.0,2020-06-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-07,0.0,0.0,0.0,0.0,0.0,2020-07-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-08,0.0,0.0,0.0,0.0,0.0,2020-08-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-09,0.0,0.0,0.0,34.9,383.9,2020-09-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-10,0.0,0.0,0.0,69.8,2059.1,2020-10-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-11,0.0,0.0,0.0,0.0,3141.0,2020-11-01
BES,Bonaire Sint Eustatius and Saba,North America,2020-12,0.0,0.0,0.0,0.0,3245.7000000000003,2020-12-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-01,0.0,0.0,0.0,0.0,3245.7000000000003,2021-01-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-02,0.0,0.0,0.0,34.9,3455.1,2021-02-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-03,0.0,0.0,0.0,209.4,6386.66,2021-03-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-04,0.0,0.0,0.0,174.5,13715.4,2021-04-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-05,0.0,0.0,0.0,69.8,17833.43,2021-05-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-06,0.0,0.0,0.0,0.0,17798.399999999998,2021-06-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-07,0.0,0.0,0.0,0.0,18391.68,2021-07-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-08,0.0,0.0,0.0,0.0,18391.68,2021-08-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-09,0.0,0.0,0.0,34.9,17972.899999999998,2021-09-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-10,0.0,0.0,0.0,69.8,20974.280000000002,2021-10-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-11,0.0,0.0,0.0,104.69999999999999,21183.7,2021-11-01
BES,Bonaire Sint Eustatius and Saba,North America,2021-12,0.0,0.0,0.0,0.0,23801.18,2021-12-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-01,0.0,0.0,0.0,174.5,26593.18,2022-01-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-02,0.0,0.0,0.0,139.6,29105.879999999997,2022-02-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-03,0.0,0.0,0.0,0.0,33537.969999999994,2022-03-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-04,0.0,0.0,0.0,104.69999999999999,34166.2,2022-04-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-05,0.0,0.0,0.0,34.9,37376.97,2022-05-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-06,0.0,0.0,0.0,69.8,37481.7,2022-06-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-07,0.0,0.0,0.0,0.0,40029.37,2022-07-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-08,0.0,0.0,0.0,34.9,40168.97,2022-08-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-09,0.0,0.0,0.0,0.0,39785.100000000006,2022-09-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-10,0.0,0.0,0.0,0.0,41111.270000000004,2022-10-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-11,0.0,0.0,0.0,0.0,39785.100000000006,2022-11-01
BES,Bonaire Sint Eustatius and Saba,North America,2022-12,0.0,0.0,0.0,34.9,41355.57,2022-12-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-01,0.0,0.0,0.0,69.8,44112.43,2023-01-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-02,0.0,0.0,0.0,0.0,40064.079999999994,2023-02-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-03,0.0,0.0,0.0,0.0,44356.659999999996,2023-03-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-04,0.0,0.0,0.0,0.0,42925.799999999996,2023-04-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-05,0.0,0.0,0.0,0.0,44356.659999999996,2023-05-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-06,0.0,0.0,0.0,0.0,42925.799999999996,2023-06-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-07,0.0,0.0,0.0,0.0,44356.659999999996,2023-07-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-08,0.0,0.0,0.0,0.0,44356.659999999996,2023-08-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-09,0.0,0.0,0.0,0.0,42925.799999999996,2023-09-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-10,0.0,0.0,0.0,0.0,44356.659999999996,2023-10-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-11,0.0,0.0,0.0,0.0,42925.799999999996,2023-11-01
BES,Bonaire Sint Eustatius and Saba,North America,2023-12,0.0,0.0,0.0,0.0,44356.659999999996,2023-12-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-01,0.0,0.0,0.0,0.0,44356.659999999996,2024-01-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-02,0.0,0.0,0.0,0.0,41494.939999999995,2024-02-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-03,0.0,0.0,0.0,0.0,44356.659999999996,2024-03-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-04,0.0,0.0,0.0,0.0,42925.799999999996,2024-04-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-05,0.0,0.0,0.0,0.0,44356.659999999996,2024-05-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-06,0.0,0.0,0.0,0.0,42925.799999999996,2024-06-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-07,0.0,0.0,0.0,0.0,44356.659999999996,2024-07-01
BES,Bonaire Sint Eustatius and Saba,North America,2024-08,0.0,0.0,0.0,0.0,5723.44,2024-08-01
BFA,Burkina Faso,Africa,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BFA,Burkina Faso,Africa,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BFA,Burkina Faso,Africa,2020-03,0.0,0.0,0.0,0.67,3.9000000000000004,2020-03-01
BFA,Burkina Faso,Africa,2020-04,0.0,0.0,0.0,1.2000000000000002,34.15,2020-04-01
BFA,Burkina Faso,Africa,2020-05,0.0,0.0,0.0,0.47000000000000003,67.07,2020-05-01
BFA,Burkina Faso,Africa,2020-06,0.0,0.0,0.0,0.0,70.8,2020-06-01
BFA,Burkina Faso,Africa,2020-07,0.0,0.0,0.0,0.0,73.16,2020-07-01
BFA,Burkina Faso,Africa,2020-08,0.0,0.0,0.0,0.08,74.72,2020-08-01
BFA,Burkina Faso,Africa,2020-09,0.0,0.0,0.0,0.04,74.10000000000001,2020-09-01
BFA,Burkina Faso,Africa,2020-10,0.0,0.0,0.0,0.4,85.87,2020-10-01
BFA,Burkina Faso,Africa,2020-11,0.0,0.0,0.0,0.13,90.04,2020-11-01
BFA,Burkina Faso,Africa,2020-12,0.0,0.0,0.0,0.44,99.25,2020-12-01
BFA,Burkina Faso,Africa,2021-01,0.0,0.0,0.0,1.8699999999999999,133.21,2021-01-01
BFA,Burkina Faso,Africa,2021-02,0.0,0.0,0.0,0.97,166.10999999999999,2021-02-01
BFA,Burkina Faso,Africa,2021-03,0.0,0.0,0.0,0.12,197.95,2021-03-01
BFA,Burkina Faso,Africa,2021-04,0.0,0.0,0.0,0.49,202.65,2021-04-01
BFA,Burkina Faso,Africa,2021-05,0.0,0.0,0.0,0.43,223.29,2021-05-01
BFA,Burkina Faso,Africa,2021-06,0.0,0.0,0.0,0.08,222.56,2021-06-01
BFA,Burkina Faso,Africa,2021-07,0.0,0.0,0.0,0.04,231.96,2021-07-01
BFA,Burkina Faso,Africa,2021-08,0.0,0.0,0.0,0.08,233.98999999999998,2021-08-01
BFA,Burkina Faso,Africa,2021-09,0.0,0.0,0.0,0.44,230.48,2021-09-01
BFA,Burkina Faso,Africa,2021-10,0.0,0.0,0.0,1.57,274.18,2021-10-01
BFA,Burkina Faso,Africa,2021-11,0.0,0.0,0.0,2.8899999999999997,318.97,2021-11-01
BFA,Burkina Faso,Africa,2021-12,0.0,0.0,0.0,1.6,405.58000000000004,2021-12-01
BFA,Burkina Faso,Africa,2022-01,0.0,0.0,0.0,2.18,464.22,2022-01-01
BFA,Burkina Faso,Africa,2022-02,0.0,0.0,0.0,0.4,463.57,2022-02-01
BFA,Burkina Faso,Africa,2022-03,0.0,0.0,0.0,0.17,520.79,2022-03-01
BFA,Burkina Faso,Africa,2022-04,0.0,0.0,0.0,0.17,509.89,2022-04-01
BFA,Burkina Faso,Africa,2022-05,0.0,0.0,0.0,0.04,528.86,2022-05-01
BFA,Burkina Faso,Africa,2022-06,0.0,0.0,0.0,0.13,513.36,2022-06-01
BFA,Burkina Faso,Africa,2022-07,0.0,0.0,0.0,0.0,532.89,2022-07-01
BFA,Burkina Faso,Africa,2022-08,0.0,0.0,0.0,0.0,532.89,2022-08-01
BFA,Burkina Faso,Africa,2022-09,0.0,0.0,0.0,0.0,515.7,2022-09-01
BFA,Burkina Faso,Africa,2022-10,0.0,0.0,0.0,0.0,532.89,2022-10-01
BFA,Burkina Faso,Africa,2022-11,0.0,0.0,0.0,0.0,515.7,2022-11-01
BFA,Burkina Faso,Africa,2022-12,0.0,0.0,0.0,0.36,540.45,2022-12-01
BFA,Burkina Faso,Africa,2023-01,0.0,0.0,0.0,0.04,545.01,2023-01-01
BFA,Burkina Faso,Africa,2023-02,0.0,0.0,0.0,0.0,492.52,2023-02-01
BFA,Burkina Faso,Africa,2023-03,0.0,0.0,0.0,0.0,545.29,2023-03-01
BFA,Burkina Faso,Africa,2023-04,0.0,0.0,0.0,0.0,527.7,2023-04-01
BFA,Burkina Faso,Africa,2023-05,0.0,0.0,0.0,0.0,545.29,2023-05-01
BFA,Burkina Faso,Africa,2023-06,0.0,0.0,0.0,0.0,527.7,2023-06-01
BFA,Burkina Faso,Africa,2023-07,0.0,0.0,0.0,0.0,545.29,2023-07-01
BFA,Burkina Faso,Africa,2023-08,0.0,0.0,0.0,0.0,545.29,2023-08-01
BFA,Burkina Faso,Africa,2023-09,0.0,0.0,0.0,0.0,527.7,2023-09-01
BFA,Burkina Faso,Africa,2023-10,0.0,0.0,0.0,0.0,545.29,2023-10-01
BFA,Burkina Faso,Africa,2023-11,0.0,0.0,0.0,0.13,529.03,2023-11-01
BFA,Burkina Faso,Africa,2023-12,0.0,0.0,0.0,0.04,550.51,2023-12-01
BFA,Burkina Faso,Africa,2024-01,0.0,0.0,0.0,0.0,550.87,2024-01-01
BFA,Burkina Faso,Africa,2024-02,0.0,0.0,0.0,0.0,515.33,2024-02-01
BFA,Burkina Faso,Africa,2024-03,0.0,0.0,0.0,0.0,550.87,2024-03-01
BFA,Burkina Faso,Africa,2024-04,0.0,0.0,0.0,0.0,533.1,2024-04-01
BFA,Burkina Faso,Africa,2024-05,0.0,0.0,0.0,0.0,550.87,2024-05-01
BFA,Burkina Faso,Africa,2024-06,0.0,0.0,0.0,0.0,533.1,2024-06-01
BFA,Burkina Faso,Africa,2024-07,0.0,0.0,0.0,0.0,550.87,2024-07-01
BFA,Burkina Faso,Africa,2024-08,0.0,0.0,0.0,0.0,71.08,2024-08-01
BGD,Bangladesh,Asia,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BGD,Bangladesh,Asia,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BGD,Bangladesh,Asia,2020-03,0.0,0.0,0.0,0.030000000000000002,0.16,2020-03-01
BGD,Bangladesh,Asia,2020-04,0.0,0.0,0.0,0.8300000000000001,9.950000000000001,2020-04-01
BGD,Bangladesh,Asia,2020-05,0.0,0.0,0.0,2.98,55.68,2020-05-01
BGD,Bangladesh,Asia,2020-06,0.0,0.0,0.0,6.42,199.35,2020-06-01
BGD,Bangladesh,Asia,2020-07,0.0,0.0,0.0,7.0200000000000005,435.0,2020-07-01
BGD,Bangladesh,Asia,2020-08,0.0,0.0,0.0,7.79,652.3,2020-08-01
BGD,Bangladesh,Asia,2020-09,0.0,0.0,0.0,5.390000000000001,832.0600000000001,2020-09-01
BGD,Bangladesh,Asia,2020-10,0.0,0.0,0.0,3.7800000000000002,1014.43,2020-10-01
BGD,Bangladesh,Asia,2020-11,0.0,0.0,0.0,4.75,1094.23,2020-11-01
BGD,Bangladesh,Asia,2020-12,0.0,0.0,0.0,4.970000000000001,1289.91,2020-12-01
BGD,Bangladesh,Asia,2021-01,0.0,0.0,0.0,3.99,1431.03,2021-01-01
BGD,Bangladesh,Asia,2021-02,0.0,0.0,0.0,1.66,1363.58,2021-02-01
BGD,Bangladesh,Asia,2021-03,0.0,0.0,0.0,2.9299999999999997,1570.09,2021-03-01
BGD,Bangladesh,Asia,2021-04,0.0,0.0,0.0,12.68,1763.78,2021-04-01
BGD,Bangladesh,Asia,2021-05,0.0,0.0,0.0,9.030000000000001,2199.0299999999997,2021-05-01
BGD,Bangladesh,Asia,2021-06,0.0,0.0,0.0,9.38,2338.67,2021-06-01
BGD,Bangladesh,Asia,2021-07,0.0,0.0,0.0,30.12,3088.11,2021-07-01
BGD,Bangladesh,Asia,2021-08,0.0,0.0,0.0,39.8,4305.07,2021-08-01
BGD,Bangladesh,Asia,2021-09,0.0,0.0,0.0,8.27,4759.3,2021-09-01
BGD,Bangladesh,Asia,2021-10,0.0,0.0,0.0,2.68,5069.21,2021-10-01
BGD,Bangladesh,Asia,2021-11,0.0,0.0,0.0,0.65,4944.4800000000005,2021-11-01
BGD,Bangladesh,Asia,2021-12,0.0,0.0,0.0,0.49,5129.23,2021-12-01
BGD,Bangladesh,Asia,2022-01,0.0,0.0,0.0,1.7999999999999998,5151.64,2022-01-01
BGD,Bangladesh,Asia,2022-02,0.0,0.0,0.0,3.95,4749.49,2022-02-01
BGD,Bangladesh,Asia,2022-03,0.0,0.0,0.0,0.51,5324.79,2022-03-01
BGD,Bangladesh,Asia,2022-04,0.0,0.0,0.0,0.06,5158.12,2022-04-01
BGD,Bangladesh,Asia,2022-05,0.0,0.0,0.0,0.02,5330.820000000001,2022-05-01
BGD,Bangladesh,Asia,2022-06,0.0,0.0,0.0,0.060000000000000005,5159.65,2022-06-01
BGD,Bangladesh,Asia,2022-07,0.0,0.0,0.0,0.89,5346.43,2022-07-01
BGD,Bangladesh,Asia,2022-08,0.0,0.0,0.0,0.19,5363.97,2022-08-01
BGD,Bangladesh,Asia,2022-09,0.0,0.0,0.0,0.18,5195.81,2022-09-01
BGD,Bangladesh,Asia,2022-10,0.0,0.0,0.0,0.41000000000000003,5379.25,2022-10-01
BGD,Bangladesh,Asia,2022-11,0.0,0.0,0.0,0.060000000000000005,5211.9,2022-11-01
BGD,Bangladesh,Asia,2022-12,0.0,0.0,0.0,0.05,5387.2300000000005,2022-12-01
BGD,Bangladesh,Asia,2023-01,0.0,0.0,0.0,0.03,5388.0,2023-01-01
BGD,Bangladesh,Asia,2023-02,0.0,0.0,0.0,0.03,4867.2300000000005,2023-02-01
BGD,Bangladesh,Asia,2023-03,0.0,0.0,0.0,0.0,5389.04,2023-03-01
BGD,Bangladesh,Asia,2023-04,0.0,0.0,0.0,0.01,5215.2,2023-04-01
BGD,Bangladesh,Asia,2023-05,0.0,0.0,0.0,0.0,5389.04,2023-05-01
BGD,Bangladesh,Asia,2023-06,0.0,0.0,0.0,0.09,5216.51,2023-06-01
BGD,Bangladesh,Asia,2023-07,0.0,0.0,0.0,0.06,5392.51,2023-07-01
BGD,Bangladesh,Asia,2023-08,0.0,0.0,0.0,0.02,5394.400000000001,2023-08-01
BGD,Bangladesh,Asia,2023-09,0.0,0.0,0.0,0.01,5220.6,2023-09-01
BGD,Bangladesh,Asia,2023-10,0.0,0.0,0.0,0.0,5394.62,2023-10-01
BGD,Bangladesh,Asia,2023-11,0.0,0.0,0.0,0.0,5220.6,2023-11-01
BGD,Bangladesh,Asia,2023-12,0.0,0.0,0.0,0.0,5394.62,2023-12-01
BGD,Bangladesh,Asia,2024-01,0.0,0.0,0.0,0.03,5395.02,2024-01-01
BGD,Bangladesh,Asia,2024-02,0.0,0.0,0.0,0.06,5047.9800000000005,2024-02-01
BGD,Bangladesh,Asia,2024-03,0.0,0.0,0.0,0.03,5397.47,2024-03-01
BGD,Bangladesh,Asia,2024-04,0.0,0.0,0.0,0.01,5223.6,2024-04-01
BGD,Bangladesh,Asia,2024-05,0.0,0.0,0.0,0.01,5397.85,2024-05-01
BGD,Bangladesh,Asia,2024-06,0.0,0.0,0.0,0.03,5224.0599999999995,2024-06-01
BGD,Bangladesh,Asia,2024-07,0.0,0.0,0.0,0.01,5398.650000000001,2024-07-01
BGD,Bangladesh,Asia,2024-08,0.0,0.0,0.0,0.0,696.6,2024-08-01
BGR,Bulgaria,Europe,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BGR,Bulgaria,Europe,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BGR,Bulgaria,Europe,2020-03,0.0,0.0,0.0,1.17,8.62,2020-03-01
BGR,Bulgaria,Europe,2020-04,38.63,0.0,5.46,7.029999999999999,138.99,2020-04-01
BGR,Bulgaria,Europe,2020-05,225.6,0.0,26.83,12.3,449.21,2020-05-01
BGR,Bulgaria,Europe,2020-06,135.95,0.0,7.38,11.14,762.51,2020-06-01
BGR,Bulgaria,Europe,2020-07,308.31,0.0,17.990000000000002,17.87,1251.29,2020-07-01
BGR,Bulgaria,Europe,2020-08,572.12,0.0,40.11,39.11,2144.43,2020-08-01
BGR,Bulgaria,Europe,2020-09,434.83,0.0,28.89,26.96,3103.16,2020-09-01
BGR,Bulgaria,Europe,2020-10,696.6999999999999,0.0,38.04,43.209999999999994,4227.29,2020-10-01
BGR,Bulgaria,Europe,2020-11,3117.54,0.0,196.10999999999999,390.43,9120.06,2020-11-01
BGR,Bulgaria,Europe,2020-12,3921.29,0.0,311.86,494.28999999999996,25301.17,2020-12-01
BGR,Bulgaria,Europe,2021-01,2845.04,0.0,270.27,279.08,37278.27,2021-01-01
BGR,Bulgaria,Europe,2021-02,2002.37,0.0,173.7,166.86,38916.9,2021-02-01
BGR,Bulgaria,Europe,2021-03,4062.7,0.0,333.38,363.77,51004.99,2021-03-01
BGR,Bulgaria,Europe,2021-04,5686.12,0.0,452.22,470.13,63592.899999999994,2021-04-01
BGR,Bulgaria,Europe,2021-05,4050.7400000000002,0.0,406.08000000000004,263.4,77316.75,2021-05-01
BGR,Bulgaria,Europe,2021-06,1350.05,0.0,151.28,54.2,78567.8,2021-06-01
BGR,Bulgaria,Europe,2021-07,577.42,0.0,68.71000000000001,24.32,82360.73,2021-07-01
BGR,Bulgaria,Europe,2021-08,1117.81,0.0,99.08,75.00999999999999,83361.17,2021-08-01
BGR,Bulgaria,Europe,2021-09,2589.8199999999997,0.0,212.92000000000002,255.51,85970.68,2021-09-01
BGR,Bulgaria,Europe,2021-10,4382.65,0.0,377.47,508.21,99612.46,2021-10-01
BGR,Bulgaria,Europe,2021-11,4631.85,0.0,440.42,604.3199999999999,113724.6,2021-11-01
BGR,Bulgaria,Europe,2021-12,3160.3,0.0,357.40999999999997,364.06,133859.38,2021-12-01
BGR,Bulgaria,Europe,2022-01,3607.37,0.0,384.26,379.87,144598.44,2022-01-01
BGR,Bulgaria,Europe,2022-02,3344.31,0.0,339.58,342.38,140365.54,2022-02-01
BGR,Bulgaria,Europe,2022-03,1605.29,0.0,197.88,142.25,163584.28,2022-03-01
BGR,Bulgaria,Europe,2022-04,822.62,0.0,93.34,61.53,161309.13,2022-04-01
BGR,Bulgaria,Europe,2022-05,504.12,0.0,49.99,41.6,168110.08,2022-05-01
BGR,Bulgaria,Europe,2022-06,181.06,0.0,18.43,16.55,163472.79,2022-06-01
BGR,Bulgaria,Europe,2022-07,436.91,0.0,27.87,19.19,169336.82,2022-07-01
BGR,Bulgaria,Europe,2022-08,602.04,0.0,30.82,22.57,170144.37,2022-08-01
BGR,Bulgaria,Europe,2022-09,406.82,0.0,22.560000000000002,16.41,165231.52,2022-09-01
BGR,Bulgaria,Europe,2022-10,474.5,0.0,36.269999999999996,23.88,171293.58000000002,2022-10-01
BGR,Bulgaria,Europe,2022-11,330.14,0.0,33.76,24.46,166550.31,2022-11-01
BGR,Bulgaria,Europe,2022-12,219.4,0.0,22.42,9.23,172633.79,2022-12-01
BGR,Bulgaria,Europe,2023-01,257.59,0.0,24.17,12.3,172951.57,2023-01-01
BGR,Bulgaria,Europe,2023-02,125.48,0.0,14.89,5.41,156447.78,2023-02-01
BGR,Bulgaria,Europe,2023-03,136.1,0.0,15.78,5.42,173378.69999999998,2023-03-01
BGR,Bulgaria,Europe,2023-04,247.13,0.0,28.16,11.58,168017.52,2023-04-01
BGR,Bulgaria,Europe,2023-05,181.8,0.0,18.27,7.47,173931.76,2023-05-01
BGR,Bulgaria,Europe,2023-06,130.34,0.0,18.73,6.15,168542.45,2023-06-01
BGR,Bulgaria,Europe,2023-07,88.33,0.0,10.76,4.54,174336.33,2023-07-01
BGR,Bulgaria,Europe,2023-08,66.65,0.0,5.470000000000001,0.88,174390.35,2023-08-01
BGR,Bulgaria,Europe,2023-09,99.97,0.0,7.09,1.6199999999999999,168814.85,2023-09-01
BGR,Bulgaria,Europe,2023-10,278.39,0.0,17.54,11.72,174621.43,2023-10-01
BGR,Bulgaria,Europe,2023-11,244.61,0.0,18.73,11.28,169375.8,2023-11-01
BGR,Bulgaria,Europe,2023-12,0.0,0.0,0.0,8.64,175324.37,2023-12-01
BGR,Bulgaria,Europe,2024-01,0.0,0.0,0.0,7.46,175563.28,2024-01-01
BGR,Bulgaria,Europe,2024-02,0.0,0.0,0.0,1.46,164366.93,2024-02-01
BGR,Bulgaria,Europe,2024-03,0.0,0.0,0.0,1.33,175733.78,2024-03-01
BGR,Bulgaria,Europe,2024-04,0.0,0.0,0.0,0.0,170088.3,2024-04-01
BGR,Bulgaria,Europe,2024-05,0.0,0.0,0.0,0.0,175757.91,2024-05-01
BGR,Bulgaria,Europe,2024-06,0.0,0.0,0.0,0.0,170088.3,2024-06-01
