"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2025-10-21T10:00:08.562"
1084;Hovedstaden;2022-07-01;M;222;3;14;6493;3158694;43538;
1082;Midtjylland;2022-07-01;M;152;0;4;6493;3158846;43542;
1081;Nordjylland;2022-07-01;M;89;1;5;6494;3158935;43547;
1085;Sjælland;2022-07-01;M;94;0;6;6494;3159029;43553;
1083;Syddanmark;2022-07-01;M;186;0;8;6494;3159215;43561;
1084;Hovedstaden;2022-07-02;F;214;0;8;6494;3159429;43569;
1082;Midtjylland;2022-07-02;F;130;0;1;6494;3159559;43570;
1081;Nordjylland;2022-07-02;F;52;0;1;6494;3159611;43571;
1085;Sjælland;2022-07-02;F;48;0;4;6494;3159659;43575;
1083;Syddanmark;2022-07-02;F;92;1;5;6495;3159751;43580;
1084;Hovedstaden;2022-07-02;M;199;0;8;6495;3159950;43588;
1082;Midtjylland;2022-07-02;M;125;0;7;6495;3160075;43595;
1081;Nordjylland;2022-07-02;M;49;1;4;6496;3160124;43599;
1085;Sjælland;2022-07-02;M;48;1;4;6497;3160172;43603;
1083;Syddanmark;2022-07-02;M;105;1;9;6498;3160277;43612;
1084;Hovedstaden;2022-07-03;F;307;1;12;6499;3160584;43624;
1082;Midtjylland;2022-07-03;F;141;0;4;6499;3160725;43628;
1081;Nordjylland;2022-07-03;F;58;0;2;6499;3160783;43630;
1085;Sjælland;2022-07-03;F;111;0;4;6499;3160894;43634;
1083;Syddanmark;2022-07-03;F;163;0;6;6499;3161057;43640;
1084;Hovedstaden;2022-07-03;M;255;1;11;6500;3161312;43651;
1082;Midtjylland;2022-07-03;M;138;0;8;6500;3161450;43659;
1081;Nordjylland;2022-07-03;M;38;1;2;6501;3161488;43661;
1085;Sjælland;2022-07-03;M;104;1;2;6502;3161592;43663;
1083;Syddanmark;2022-07-03;M;146;0;5;6502;3161738;43668;
1084;Hovedstaden;2022-07-04;F;511;0;13;6502;3162249;43681;
1082;Midtjylland;2022-07-04;F;221;0;5;6502;3162470;43686;
1081;Nordjylland;2022-07-04;F;128;0;2;6502;3162598;43688;
1085;Sjælland;2022-07-04;F;242;0;5;6502;3162840;43693;
1083;Syddanmark;2022-07-04;F;329;5;9;6507;3163169;43702;
1084;Hovedstaden;2022-07-04;M;423;1;20;6508;3163592;43722;
1082;Midtjylland;2022-07-04;M;228;1;6;6509;3163820;43728;
1081;Nordjylland;2022-07-04;M;110;1;5;6510;3163930;43733;
1085;Sjælland;2022-07-04;M;208;0;6;6510;3164138;43739;
1083;Syddanmark;2022-07-04;M;280;0;6;6510;3164418;43745;
1084;Hovedstaden;2022-07-05;F;534;0;12;6510;3164952;43757;
1082;Midtjylland;2022-07-05;F;246;2;6;6512;3165198;43763;
1081;Nordjylland;2022-07-05;F;119;0;4;6512;3165317;43767;
1085;Sjælland;2022-07-05;F;265;0;5;6512;3165582;43772;
1083;Syddanmark;2022-07-05;F;259;1;4;6513;3165841;43776;
1084;Hovedstaden;2022-07-05;M;490;0;11;6513;3166331;43787;
1082;Midtjylland;2022-07-05;M;178;0;8;6513;3166509;43795;
1081;Nordjylland;2022-07-05;M;116;0;5;6513;3166625;43800;
1085;Sjælland;2022-07-05;M;244;0;6;6513;3166869;43806;
1083;Syddanmark;2022-07-05;M;264;0;11;6513;3167133;43817;
1084;Hovedstaden;2022-07-06;F;548;1;12;6514;3167681;43829;
1082;Midtjylland;2022-07-06;F;231;0;4;6514;3167912;43833;
1081;Nordjylland;2022-07-06;F;164;1;3;6515;3168076;43836;
1085;Sjælland;2022-07-06;F;237;0;4;6515;3168313;43840;
1083;Syddanmark;2022-07-06;F;270;0;6;6515;3168583;43846;
1084;Hovedstaden;2022-07-06;M;458;1;8;6516;3169041;43854;
1082;Midtjylland;2022-07-06;M;193;0;7;6516;3169234;43861;
1081;Nordjylland;2022-07-06;M;165;0;5;6516;3169399;43866;
1085;Sjælland;2022-07-06;M;223;1;9;6517;3169622;43875;
1083;Syddanmark;2022-07-06;M;234;2;10;6519;3169856;43885;
1084;Hovedstaden;2022-07-07;F;475;1;12;6520;3170331;43897;
1082;Midtjylland;2022-07-07;F;225;1;9;6521;3170556;43906;
1081;Nordjylland;2022-07-07;F;128;0;2;6521;3170684;43908;
1085;Sjælland;2022-07-07;F;173;0;7;6521;3170857;43915;
1083;Syddanmark;2022-07-07;F;204;0;4;6521;3171061;43919;
1084;Hovedstaden;2022-07-07;M;389;0;20;6521;3171450;43939;
1082;Midtjylland;2022-07-07;M;193;0;5;6521;3171643;43944;
1081;Nordjylland;2022-07-07;M;112;1;6;6522;3171755;43950;
1085;Sjælland;2022-07-07;M;177;1;7;6523;3171932;43957;
1083;Syddanmark;2022-07-07;M;195;0;3;6523;3172127;43960;
1084;Hovedstaden;2022-07-08;F;444;2;15;6525;3172571;43975;
1082;Midtjylland;2022-07-08;F;188;0;6;6525;3172759;43981;
1081;Nordjylland;2022-07-08;F;162;2;8;6527;3172921;43989;
1085;Sjælland;2022-07-08;F;181;1;7;6528;3173102;43996;
1083;Syddanmark;2022-07-08;F;200;2;7;6530;3173302;44003;
1084;Hovedstaden;2022-07-08;M;331;1;10;6531;3173633;44013;
1082;Midtjylland;2022-07-08;M;196;0;8;6531;3173829;44021;
1081;Nordjylland;2022-07-08;M;129;0;6;6531;3173958;44027;
1085;Sjælland;2022-07-08;M;194;1;4;6532;3174152;44031;
1083;Syddanmark;2022-07-08;M;196;2;4;6534;3174348;44035;
1084;Hovedstaden;2022-07-09;F;327;1;12;6535;3174675;44047;
1082;Midtjylland;2022-07-09;F;145;1;4;6536;3174820;44051;
1081;Nordjylland;2022-07-09;F;79;0;7;6536;3174899;44058;
1085;Sjælland;2022-07-09;F;90;0;6;6536;3174989;44064;
1083;Syddanmark;2022-07-09;F;101;1;5;6537;3175090;44069;
1084;Hovedstaden;2022-07-09;M;280;0;11;6537;3175370;44080;
1082;Midtjylland;2022-07-09;M;137;1;2;6538;3175507;44082;
1081;Nordjylland;2022-07-09;M;53;0;5;6538;3175560;44087;
1085;Sjælland;2022-07-09;M;106;0;8;6538;3175666;44095;
1083;Syddanmark;2022-07-09;M;97;1;9;6539;3175763;44104;
1084;Hovedstaden;2022-07-10;F;396;1;15;6540;3176159;44119;
1082;Midtjylland;2022-07-10;F;198;0;3;6540;3176357;44122;
1081;Nordjylland;2022-07-10;F;84;0;4;6540;3176441;44126;
1085;Sjælland;2022-07-10;F;148;0;5;6540;3176589;44131;
1083;Syddanmark;2022-07-10;F;221;1;8;6541;3176810;44139;
1084;Hovedstaden;2022-07-10;M;287;4;20;6545;3177097;44159;
1082;Midtjylland;2022-07-10;M;163;1;11;6546;3177260;44170;
1081;Nordjylland;2022-07-10;M;74;0;3;6546;3177334;44173;
1085;Sjælland;2022-07-10;M;135;1;7;6547;3177469;44180;
1083;Syddanmark;2022-07-10;M;191;1;5;6548;3177660;44185;
1084;Hovedstaden;2022-07-11;F;524;2;23;6550;3178184;44208;
1082;Midtjylland;2022-07-11;F;247;1;7;6551;3178431;44215;
1081;Nordjylland;2022-07-11;F;166;0;3;6551;3178597;44218;
1085;Sjælland;2022-07-11;F;331;0;9;6551;3178928;44227;
1083;Syddanmark;2022-07-11;F;314;1;5;6552;3179242;44232;
1084;Hovedstaden;2022-07-11;M;403;2;15;6554;3179645;44247;
1082;Midtjylland;2022-07-11;M;251;1;13;6555;3179896;44260;
1081;Nordjylland;2022-07-11;M;148;0;7;6555;3180044;44267;
1085;Sjælland;2022-07-11;M;280;0;9;6555;3180324;44276;
1083;Syddanmark;2022-07-11;M;266;3;9;6558;3180590;44285;
1084;Hovedstaden;2022-07-12;F;439;4;15;6562;3181029;44300;
1082;Midtjylland;2022-07-12;F;251;1;8;6563;3181280;44308;
1081;Nordjylland;2022-07-12;F;126;1;7;6564;3181406;44315;
1085;Sjælland;2022-07-12;F;241;0;10;6564;3181647;44325;
1083;Syddanmark;2022-07-12;F;293;0;6;6564;3181940;44331;
1084;Hovedstaden;2022-07-12;M;403;2;22;6566;3182343;44353;
1082;Midtjylland;2022-07-12;M;191;0;3;6566;3182534;44356;
1081;Nordjylland;2022-07-12;M;100;2;8;6568;3182634;44364;
1085;Sjælland;2022-07-12;M;196;0;7;6568;3182830;44371;
1083;Syddanmark;2022-07-12;M;252;1;11;6569;3183082;44382;
1084;Hovedstaden;2022-07-13;F;427;2;21;6571;3183509;44403;
1082;Midtjylland;2022-07-13;F;230;0;4;6571;3183739;44407;
1081;Nordjylland;2022-07-13;F;156;1;4;6572;3183895;44411;
1085;Sjælland;2022-07-13;F;254;1;10;6573;3184149;44421;
1083;Syddanmark;2022-07-13;F;247;0;16;6573;3184396;44437;
1084;Hovedstaden;2022-07-13;M;351;1;16;6574;3184747;44453;
1082;Midtjylland;2022-07-13;M;197;0;5;6574;3184944;44458;
1081;Nordjylland;2022-07-13;M;126;1;10;6575;3185070;44468;
1085;Sjælland;2022-07-13;M;221;3;12;6578;3185291;44480;
1083;Syddanmark;2022-07-13;M;240;4;14;6582;3185531;44494;
1084;Hovedstaden;2022-07-14;F;352;2;13;6584;3185883;44507;
1082;Midtjylland;2022-07-14;F;213;0;3;6584;3186096;44510;
1081;Nordjylland;2022-07-14;F;105;0;3;6584;3186201;44513;
1085;Sjælland;2022-07-14;F;228;0;8;6584;3186429;44521;
1083;Syddanmark;2022-07-14;F;217;2;12;6586;3186646;44533;
1084;Hovedstaden;2022-07-14;M;381;0;21;6586;3187027;44554;
1082;Midtjylland;2022-07-14;M;188;0;5;6586;3187215;44559;
1081;Nordjylland;2022-07-14;M;98;1;5;6587;3187313;44564;
1085;Sjælland;2022-07-14;M;183;1;7;6588;3187496;44571;
1083;Syddanmark;2022-07-14;M;173;0;9;6588;3187669;44580;
1084;Hovedstaden;2022-07-15;F;372;1;17;6589;3188041;44597;
1082;Midtjylland;2022-07-15;F;237;0;8;6589;3188278;44605;
1081;Nordjylland;2022-07-15;F;133;1;7;6590;3188411;44612;
1085;Sjælland;2022-07-15;F;186;1;4;6591;3188597;44616;
1083;Syddanmark;2022-07-15;F;229;0;4;6591;3188826;44620;
1084;Hovedstaden;2022-07-15;M;322;1;12;6592;3189148;44632;
1082;Midtjylland;2022-07-15;M;192;1;6;6593;3189340;44638;
1081;Nordjylland;2022-07-15;M;95;1;4;6594;3189435;44642;
1085;Sjælland;2022-07-15;M;184;0;13;6594;3189619;44655;
1083;Syddanmark;2022-07-15;M;218;2;4;6596;3189837;44659;
1084;Hovedstaden;2022-07-16;F;305;1;16;6597;3190142;44675;
1082;Midtjylland;2022-07-16;F;161;0;2;6597;3190303;44677;
1081;Nordjylland;2022-07-16;F;65;0;5;6597;3190368;44682;
1085;Sjælland;2022-07-16;F;104;0;7;6597;3190472;44689;
1083;Syddanmark;2022-07-16;F;68;0;4;6597;3190540;44693;
1084;Hovedstaden;2022-07-16;M;268;5;22;6602;3190808;44715;
1082;Midtjylland;2022-07-16;M;175;1;5;6603;3190983;44720;
1081;Nordjylland;2022-07-16;M;61;0;2;6603;3191044;44722;
1085;Sjælland;2022-07-16;M;87;0;5;6603;3191131;44727;
1083;Syddanmark;2022-07-16;M;88;1;9;6604;3191219;44736;
1084;Hovedstaden;2022-07-17;F;321;1;16;6605;3191540;44752;
1082;Midtjylland;2022-07-17;F;243;0;12;6605;3191783;44764;
1081;Nordjylland;2022-07-17;F;74;0;2;6605;3191857;44766;
1085;Sjælland;2022-07-17;F;172;0;8;6605;3192029;44774;
1083;Syddanmark;2022-07-17;F;232;1;10;6606;3192261;44784;
1084;Hovedstaden;2022-07-17;M;276;3;23;6609;3192537;44807;
1082;Midtjylland;2022-07-17;M;164;1;8;6610;3192701;44815;
1081;Nordjylland;2022-07-17;M;67;0;3;6610;3192768;44818;
1085;Sjælland;2022-07-17;M;147;0;9;6610;3192915;44827;
1083;Syddanmark;2022-07-17;M;187;2;16;6612;3193102;44843;
1084;Hovedstaden;2022-07-18;F;432;1;23;6613;3193534;44866;
1082;Midtjylland;2022-07-18;F;311;1;12;6614;3193845;44878;
1081;Nordjylland;2022-07-18;F;149;2;7;6616;3193994;44885;
1085;Sjælland;2022-07-18;F;262;1;10;6617;3194256;44895;
1083;Syddanmark;2022-07-18;F;348;2;9;6619;3194604;44904;
1084;Hovedstaden;2022-07-18;M;346;4;35;6623;3194950;44939;
1082;Midtjylland;2022-07-18;M;275;0;7;6623;3195225;44946;
1081;Nordjylland;2022-07-18;M;160;2;9;6625;3195385;44955;
1085;Sjælland;2022-07-18;M;211;2;11;6627;3195596;44966;
1083;Syddanmark;2022-07-18;M;281;2;18;6629;3195877;44984;
1084;Hovedstaden;2022-07-19;F;352;1;21;6630;3196229;45005;
1082;Midtjylland;2022-07-19;F;244;1;9;6631;3196473;45014;
1081;Nordjylland;2022-07-19;F;114;0;5;6631;3196587;45019;
1085;Sjælland;2022-07-19;F;209;0;2;6631;3196796;45021;
1083;Syddanmark;2022-07-19;F;265;0;8;6631;3197061;45029;
1084;Hovedstaden;2022-07-19;M;285;1;20;6632;3197346;45049;
1082;Midtjylland;2022-07-19;M;195;1;8;6633;3197541;45057;
1081;Nordjylland;2022-07-19;M;88;1;6;6634;3197629;45063;
1085;Sjælland;2022-07-19;M;204;1;9;6635;3197833;45072;
1083;Syddanmark;2022-07-19;M;254;0;11;6635;3198087;45083;
1084;Hovedstaden;2022-07-20;F;371;3;23;6638;3198458;45106;
1082;Midtjylland;2022-07-20;F;180;1;5;6639;3198638;45111;
1081;Nordjylland;2022-07-20;F;111;1;2;6640;3198749;45113;
1085;Sjælland;2022-07-20;F;194;0;6;6640;3198943;45119;
1083;Syddanmark;2022-07-20;F;195;3;8;6643;3199138;45127;
1084;Hovedstaden;2022-07-20;M;313;2;22;6645;3199451;45149;
1082;Midtjylland;2022-07-20;M;195;1;9;6646;3199646;45158;
1081;Nordjylland;2022-07-20;M;103;0;7;6646;3199749;45165;
1085;Sjælland;2022-07-20;M;179;1;9;6647;3199928;45174;
1083;Syddanmark;2022-07-20;M;190;1;8;6648;3200118;45182;
1084;Hovedstaden;2022-07-21;F;319;1;16;6649;3200437;45198;
1082;Midtjylland;2022-07-21;F;199;1;3;6650;3200636;45201;
1081;Nordjylland;2022-07-21;F;103;0;3;6650;3200739;45204;
1085;Sjælland;2022-07-21;F;190;1;6;6651;3200929;45210;
1083;Syddanmark;2022-07-21;F;191;2;9;6653;3201120;45219;
1084;Hovedstaden;2022-07-21;M;285;2;14;6655;3201405;45233;
1082;Midtjylland;2022-07-21;M;168;2;6;6657;3201573;45239;
1081;Nordjylland;2022-07-21;M;79;0;8;6657;3201652;45247;
1085;Sjælland;2022-07-21;M;174;2;8;6659;3201826;45255;
1083;Syddanmark;2022-07-21;M;158;2;11;6661;3201984;45266;
1084;Hovedstaden;2022-07-22;F;306;6;19;6667;3202290;45285;
1082;Midtjylland;2022-07-22;F;225;0;8;6667;3202515;45293;
1081;Nordjylland;2022-07-22;F;111;0;5;6667;3202626;45298;
1085;Sjælland;2022-07-22;F;182;1;5;6668;3202808;45303;
1083;Syddanmark;2022-07-22;F;183;1;11;6669;3202991;45314;
1084;Hovedstaden;2022-07-22;M;238;0;14;6669;3203229;45328;
1082;Midtjylland;2022-07-22;M;171;0;6;6669;3203400;45334;
1081;Nordjylland;2022-07-22;M;89;0;10;6669;3203489;45344;
1085;Sjælland;2022-07-22;M;136;1;6;6670;3203625;45350;
1083;Syddanmark;2022-07-22;M;164;3;14;6673;3203789;45364;
1084;Hovedstaden;2022-07-23;F;250;3;12;6676;3204039;45376;
1082;Midtjylland;2022-07-23;F;146;1;9;6677;3204185;45385;
1081;Nordjylland;2022-07-23;F;59;0;1;6677;3204244;45386;
1085;Sjælland;2022-07-23;F;62;0;4;6677;3204306;45390;
1083;Syddanmark;2022-07-23;F;82;0;3;6677;3204388;45393;
1084;Hovedstaden;2022-07-23;M;249;0;11;6677;3204637;45404;
1082;Midtjylland;2022-07-23;M;122;0;2;6677;3204759;45406;
1081;Nordjylland;2022-07-23;M;41;1;2;6678;3204800;45408;
1085;Sjælland;2022-07-23;M;74;1;6;6679;3204874;45414;
1083;Syddanmark;2022-07-23;M;57;0;8;6679;3204931;45422;
1084;Hovedstaden;2022-07-24;F;240;1;10;6680;3205171;45432;
1082;Midtjylland;2022-07-24;F;162;0;6;6680;3205333;45438;
1081;Nordjylland;2022-07-24;F;60;0;2;6680;3205393;45440;
1085;Sjælland;2022-07-24;F;112;0;6;6680;3205505;45446;
1083;Syddanmark;2022-07-24;F;169;0;4;6680;3205674;45450;
1084;Hovedstaden;2022-07-24;M;205;2;14;6682;3205879;45464;
1082;Midtjylland;2022-07-24;M;156;0;13;6682;3206035;45477;
1081;Nordjylland;2022-07-24;M;43;0;3;6682;3206078;45480;
1085;Sjælland;2022-07-24;M;112;1;3;6683;3206190;45483;
1083;Syddanmark;2022-07-24;M;142;0;10;6683;3206332;45493;
1084;Hovedstaden;2022-07-25;F;301;0;11;6683;3206633;45504;
1082;Midtjylland;2022-07-25;F;218;2;5;6685;3206851;45509;
1081;Nordjylland;2022-07-25;F;101;1;3;6686;3206952;45512;
1085;Sjælland;2022-07-25;F;182;0;6;6686;3207134;45518;
1083;Syddanmark;2022-07-25;F;284;1;7;6687;3207418;45525;
1084;Hovedstaden;2022-07-25;M;274;2;17;6689;3207692;45542;
1082;Midtjylland;2022-07-25;M;212;1;7;6690;3207904;45549;
1081;Nordjylland;2022-07-25;M;102;1;3;6691;3208006;45552;
1085;Sjælland;2022-07-25;M;151;2;7;6693;3208157;45559;
1083;Syddanmark;2022-07-25;M;244;2;12;6695;3208401;45571;
1084;Hovedstaden;2022-07-26;F;278;1;12;6696;3208679;45583;
1082;Midtjylland;2022-07-26;F;219;1;7;6697;3208898;45590;
1081;Nordjylland;2022-07-26;F;75;1;5;6698;3208973;45595;
1085;Sjælland;2022-07-26;F;163;1;9;6699;3209136;45604;
1083;Syddanmark;2022-07-26;F;229;1;8;6700;3209365;45612;
1084;Hovedstaden;2022-07-26;M;235;0;6;6700;3209600;45618;
1082;Midtjylland;2022-07-26;M;180;2;12;6702;3209780;45630;
1081;Nordjylland;2022-07-26;M;71;1;3;6703;3209851;45633;
1085;Sjælland;2022-07-26;M;148;0;7;6703;3209999;45640;
1083;Syddanmark;2022-07-26;M;197;2;3;6705;3210196;45643;
1084;Hovedstaden;2022-07-27;F;232;1;14;6706;3210428;45657;
1082;Midtjylland;2022-07-27;F;176;2;2;6708;3210604;45659;
1081;Nordjylland;2022-07-27;F;81;0;1;6708;3210685;45660;
1085;Sjælland;2022-07-27;F;125;0;4;6708;3210810;45664;
1083;Syddanmark;2022-07-27;F;175;1;5;6709;3210985;45669;
1084;Hovedstaden;2022-07-27;M;222;2;17;6711;3211207;45686;
1082;Midtjylland;2022-07-27;M;179;1;6;6712;3211386;45692;
1081;Nordjylland;2022-07-27;M;70;1;3;6713;3211456;45695;
1085;Sjælland;2022-07-27;M;123;1;3;6714;3211579;45698;
1083;Syddanmark;2022-07-27;M;149;2;8;6716;3211728;45706;
1084;Hovedstaden;2022-07-28;F;235;0;7;6716;3211963;45713;
1082;Midtjylland;2022-07-28;F;169;2;5;6718;3212132;45718;
1081;Nordjylland;2022-07-28;F;54;0;3;6718;3212186;45721;
1085;Sjælland;2022-07-28;F;131;0;2;6718;3212317;45723;
1083;Syddanmark;2022-07-28;F;141;1;10;6719;3212458;45733;
1084;Hovedstaden;2022-07-28;M;183;3;15;6722;3212641;45748;
1082;Midtjylland;2022-07-28;M;166;0;4;6722;3212807;45752;
1081;Nordjylland;2022-07-28;M;54;0;2;6722;3212861;45754;
1085;Sjælland;2022-07-28;M;115;0;5;6722;3212976;45759;
1083;Syddanmark;2022-07-28;M;134;1;8;6723;3213110;45767;
1084;Hovedstaden;2022-07-29;F;213;1;14;6724;3213323;45781;
1082;Midtjylland;2022-07-29;F;163;0;6;6724;3213486;45787;
1081;Nordjylland;2022-07-29;F;69;0;6;6724;3213555;45793;
1085;Sjælland;2022-07-29;F;102;0;2;6724;3213657;45795;
1083;Syddanmark;2022-07-29;F;157;1;4;6725;3213814;45799;
1084;Hovedstaden;2022-07-29;M;168;2;11;6727;3213982;45810;
1082;Midtjylland;2022-07-29;M;136;0;8;6727;3214118;45818;
1081;Nordjylland;2022-07-29;M;70;0;5;6727;3214188;45823;
1085;Sjælland;2022-07-29;M;110;1;9;6728;3214298;45832;
1083;Syddanmark;2022-07-29;M;149;2;7;6730;3214447;45839;
1084;Hovedstaden;2022-07-30;F;215;3;15;6733;3214662;45854;
1082;Midtjylland;2022-07-30;F;153;0;7;6733;3214815;45861;
1081;Nordjylland;2022-07-30;F;43;0;5;6733;3214858;45866;
1085;Sjælland;2022-07-30;F;77;1;5;6734;3214935;45871;
1083;Syddanmark;2022-07-30;F;100;2;8;6736;3215035;45879;
1084;Hovedstaden;2022-07-30;M;182;1;7;6737;3215217;45886;
1082;Midtjylland;2022-07-30;M;125;1;5;6738;3215342;45891;
1081;Nordjylland;2022-07-30;M;41;0;3;6738;3215383;45894;
1085;Sjælland;2022-07-30;M;83;0;6;6738;3215466;45900;
1083;Syddanmark;2022-07-30;M;79;0;9;6738;3215545;45909;
1084;Hovedstaden;2022-07-31;F;254;1;13;6739;3215799;45922;
1082;Midtjylland;2022-07-31;F;205;1;6;6740;3216004;45928;
1081;Nordjylland;2022-07-31;F;78;1;5;6741;3216082;45933;
1085;Sjælland;2022-07-31;F;136;0;5;6741;3216218;45938;
1083;Syddanmark;2022-07-31;F;161;1;7;6742;3216379;45945;
1084;Hovedstaden;2022-07-31;M;185;1;11;6743;3216564;45956;
1082;Midtjylland;2022-07-31;M;147;1;8;6744;3216711;45964;
1081;Nordjylland;2022-07-31;M;53;0;0;6744;3216764;45964;
1085;Sjælland;2022-07-31;M;94;1;5;6745;3216858;45969;
1083;Syddanmark;2022-07-31;M;136;1;7;6746;3216994;45976;
1084;Hovedstaden;2022-08-01;F;294;0;15;6746;3217288;45991;
1082;Midtjylland;2022-08-01;F;212;0;6;6746;3217500;45997;
1081;Nordjylland;2022-08-01;F;118;1;5;6747;3217618;46002;
1085;Sjælland;2022-08-01;F;210;1;10;6748;3217828;46012;
1083;Syddanmark;2022-08-01;F;249;4;13;6752;3218077;46025;
1084;Hovedstaden;2022-08-01;M;248;3;12;6755;3218325;46037;
1082;Midtjylland;2022-08-01;M;190;2;4;6757;3218515;46041;
1081;Nordjylland;2022-08-01;M;83;1;1;6758;3218598;46042;
1085;Sjælland;2022-08-01;M;173;0;6;6758;3218771;46048;
1083;Syddanmark;2022-08-01;M;205;0;7;6758;3218976;46055;
1084;Hovedstaden;2022-08-02;F;276;3;13;6761;3219252;46068;
1082;Midtjylland;2022-08-02;F;175;1;5;6762;3219427;46073;
1081;Nordjylland;2022-08-02;F;66;0;2;6762;3219493;46075;
1085;Sjælland;2022-08-02;F;171;1;7;6763;3219664;46082;
1083;Syddanmark;2022-08-02;F;227;0;6;6763;3219891;46088;
1084;Hovedstaden;2022-08-02;M;249;0;8;6763;3220140;46096;
1082;Midtjylland;2022-08-02;M;186;1;5;6764;3220326;46101;
1081;Nordjylland;2022-08-02;M;67;1;3;6765;3220393;46104;
1085;Sjælland;2022-08-02;M;145;0;4;6765;3220538;46108;
1083;Syddanmark;2022-08-02;M;230;1;5;6766;3220768;46113;
1084;Hovedstaden;2022-08-03;F;245;0;3;6766;3221013;46116;
1082;Midtjylland;2022-08-03;F;185;0;6;6766;3221198;46122;
1081;Nordjylland;2022-08-03;F;84;0;4;6766;3221282;46126;
1085;Sjælland;2022-08-03;F;167;2;8;6768;3221449;46134;
1083;Syddanmark;2022-08-03;F;196;1;5;6769;3221645;46139;
1084;Hovedstaden;2022-08-03;M;220;2;17;6771;3221865;46156;
1082;Midtjylland;2022-08-03;M;176;2;7;6773;3222041;46163;
1081;Nordjylland;2022-08-03;M;83;0;4;6773;3222124;46167;
1085;Sjælland;2022-08-03;M;149;0;4;6773;3222273;46171;
1083;Syddanmark;2022-08-03;M;173;0;8;6773;3222446;46179;
1084;Hovedstaden;2022-08-04;F;213;2;14;6775;3222659;46193;
1082;Midtjylland;2022-08-04;F;165;1;4;6776;3222824;46197;
1081;Nordjylland;2022-08-04;F;76;0;3;6776;3222900;46200;
1085;Sjælland;2022-08-04;F;152;0;6;6776;3223052;46206;
1083;Syddanmark;2022-08-04;F;141;0;3;6776;3223193;46209;
1084;Hovedstaden;2022-08-04;M;168;1;14;6777;3223361;46223;
1082;Midtjylland;2022-08-04;M;162;1;4;6778;3223523;46227;
1081;Nordjylland;2022-08-04;M;61;0;2;6778;3223584;46229;
1085;Sjælland;2022-08-04;M;109;1;7;6779;3223693;46236;
1083;Syddanmark;2022-08-04;M;112;1;7;6780;3223805;46243;
1084;Hovedstaden;2022-08-05;F;182;2;13;6782;3223987;46256;
1082;Midtjylland;2022-08-05;F;140;0;2;6782;3224127;46258;
1081;Nordjylland;2022-08-05;F;77;0;0;6782;3224204;46258;
1085;Sjælland;2022-08-05;F;121;1;4;6783;3224325;46262;
1083;Syddanmark;2022-08-05;F;157;1;5;6784;3224482;46267;
1084;Hovedstaden;2022-08-05;M;168;2;17;6786;3224650;46284;
1082;Midtjylland;2022-08-05;M;140;0;8;6786;3224790;46292;
1081;Nordjylland;2022-08-05;M;73;1;4;6787;3224863;46296;
1085;Sjælland;2022-08-05;M;102;1;11;6788;3224965;46307;
1083;Syddanmark;2022-08-05;M;147;1;9;6789;3225112;46316;
1084;Hovedstaden;2022-08-06;F;183;1;9;6790;3225295;46325;
1082;Midtjylland;2022-08-06;F;114;1;3;6791;3225409;46328;
1081;Nordjylland;2022-08-06;F;44;0;5;6791;3225453;46333;
1085;Sjælland;2022-08-06;F;80;1;2;6792;3225533;46335;
1083;Syddanmark;2022-08-06;F;77;0;2;6792;3225610;46337;
1084;Hovedstaden;2022-08-06;M;154;1;8;6793;3225764;46345;
1082;Midtjylland;2022-08-06;M;90;1;2;6794;3225854;46347;
1081;Nordjylland;2022-08-06;M;43;1;2;6795;3225897;46349;
1085;Sjælland;2022-08-06;M;64;0;4;6795;3225961;46353;
1083;Syddanmark;2022-08-06;M;78;1;5;6796;3226039;46358;
1084;Hovedstaden;2022-08-07;F;194;2;14;6798;3226233;46372;
1082;Midtjylland;2022-08-07;F;162;1;3;6799;3226395;46375;
1081;Nordjylland;2022-08-07;F;61;1;2;6800;3226456;46377;
1085;Sjælland;2022-08-07;F;90;0;3;6800;3226546;46380;
1083;Syddanmark;2022-08-07;F;165;0;8;6800;3226711;46388;
1084;Hovedstaden;2022-08-07;M;164;2;12;6802;3226875;46400;
1082;Midtjylland;2022-08-07;M;135;1;9;6803;3227010;46409;
1081;Nordjylland;2022-08-07;M;44;0;3;6803;3227054;46412;
1085;Sjælland;2022-08-07;M;89;0;2;6803;3227143;46414;
1083;Syddanmark;2022-08-07;M;130;1;7;6804;3227273;46421;
1084;Hovedstaden;2022-08-08;F;225;2;10;6806;3227498;46431;
1082;Midtjylland;2022-08-08;F;255;0;2;6806;3227753;46433;
1081;Nordjylland;2022-08-08;F;126;1;3;6807;3227879;46436;
1085;Sjælland;2022-08-08;F;165;1;7;6808;3228044;46443;
1083;Syddanmark;2022-08-08;F;247;1;9;6809;3228291;46452;
1084;Hovedstaden;2022-08-08;M;230;1;8;6810;3228521;46460;
1082;Midtjylland;2022-08-08;M;236;2;9;6812;3228757;46469;
1081;Nordjylland;2022-08-08;M;90;0;3;6812;3228847;46472;
1085;Sjælland;2022-08-08;M;144;1;4;6813;3228991;46476;
1083;Syddanmark;2022-08-08;M;243;0;6;6813;3229234;46482;
