"Regionskode";"Region";"Dato";"Døde";"Kummuleret antal døde";"timestamp_2025-10-21T10:00:08.562"
1083;Syddanmark;2022-09-08;2;6927;
1085;Sjælland;2022-09-08;1;6928;
1081;Nordjylland;2022-09-08;1;6929;
1082;Midtjylland;2022-09-08;1;6930;
1084;Hovedstaden;2022-09-08;2;6932;
1083;Syddanmark;2022-09-09;0;6932;
1082;Midtjylland;2022-09-09;0;6932;
1084;Hovedstaden;2022-09-09;1;6933;
1083;Syddanmark;2022-09-10;2;6935;
1085;Sjælland;2022-09-10;1;6936;
1081;Nordjylland;2022-09-10;1;6937;
1082;Midtjylland;2022-09-10;0;6937;
1084;Hovedstaden;2022-09-10;2;6939;
1083;Syddanmark;2022-09-11;0;6939;
1085;Sjælland;2022-09-11;2;6941;
1081;Nordjylland;2022-09-11;0;6941;
1082;Midtjylland;2022-09-11;1;6942;
1084;Hovedstaden;2022-09-11;0;6942;
1084;Hovedstaden;2022-09-12;0;6942;
1083;Syddanmark;2022-09-13;2;6944;
1085;Sjælland;2022-09-13;1;6945;
1082;Midtjylland;2022-09-13;1;6946;
1084;Hovedstaden;2022-09-13;2;6948;
1083;Syddanmark;2022-09-14;1;6949;
1085;Sjælland;2022-09-14;1;6950;
1081;Nordjylland;2022-09-14;1;6951;
1082;Midtjylland;2022-09-14;0;6951;
1084;Hovedstaden;2022-09-14;1;6952;
1085;Sjælland;2022-09-15;0;6952;
1084;Hovedstaden;2022-09-15;1;6953;
1085;Sjælland;2022-09-16;0;6953;
1082;Midtjylland;2022-09-16;1;6954;
1084;Hovedstaden;2022-09-16;3;6957;
1081;Nordjylland;2022-09-17;1;6958;
1082;Midtjylland;2022-09-17;2;6960;
1084;Hovedstaden;2022-09-17;2;6962;
1083;Syddanmark;2022-09-18;1;6963;
1085;Sjælland;2022-09-18;0;6963;
1082;Midtjylland;2022-09-18;3;6966;
1084;Hovedstaden;2022-09-18;1;6967;
1083;Syddanmark;2022-09-19;1;6968;
1085;Sjælland;2022-09-19;1;6969;
1084;Hovedstaden;2022-09-19;1;6970;
1083;Syddanmark;2022-09-20;1;6971;
1085;Sjælland;2022-09-20;1;6972;
1081;Nordjylland;2022-09-20;3;6975;
1082;Midtjylland;2022-09-20;1;6976;
1084;Hovedstaden;2022-09-20;2;6978;
1083;Syddanmark;2022-09-21;3;6981;
1085;Sjælland;2022-09-21;2;6983;
1082;Midtjylland;2022-09-21;0;6983;
1084;Hovedstaden;2022-09-21;2;6985;
1083;Syddanmark;2022-09-22;0;6985;
1085;Sjælland;2022-09-22;1;6986;
1082;Midtjylland;2022-09-22;2;6988;
1084;Hovedstaden;2022-09-22;1;6989;
1081;Nordjylland;2022-09-23;0;6989;
1084;Hovedstaden;2022-09-23;3;6992;
1085;Sjælland;2022-09-24;3;6995;
1081;Nordjylland;2022-09-24;2;6997;
1082;Midtjylland;2022-09-24;1;6998;
1084;Hovedstaden;2022-09-24;1;6999;
1083;Syddanmark;2022-09-25;1;7000;
1085;Sjælland;2022-09-25;0;7000;
1082;Midtjylland;2022-09-25;3;7003;
1084;Hovedstaden;2022-09-25;1;7004;
1083;Syddanmark;2022-09-26;2;7006;
1085;Sjælland;2022-09-26;0;7006;
1081;Nordjylland;2022-09-26;1;7007;
1082;Midtjylland;2022-09-26;2;7009;
1084;Hovedstaden;2022-09-26;3;7012;
1083;Syddanmark;2022-09-27;1;7013;
1085;Sjælland;2022-09-27;2;7015;
1081;Nordjylland;2022-09-27;2;7017;
1082;Midtjylland;2022-09-27;0;7017;
1084;Hovedstaden;2022-09-27;4;7021;
1083;Syddanmark;2022-09-28;2;7023;
1085;Sjælland;2022-09-28;2;7025;
1081;Nordjylland;2022-09-28;2;7027;
1084;Hovedstaden;2022-09-28;4;7031;
1083;Syddanmark;2022-09-29;6;7037;
1085;Sjælland;2022-09-29;0;7037;
1084;Hovedstaden;2022-09-29;2;7039;
1085;Sjælland;2022-09-30;1;7040;
1081;Nordjylland;2022-09-30;0;7040;
1082;Midtjylland;2022-09-30;1;7041;
1084;Hovedstaden;2022-09-30;0;7041;
1083;Syddanmark;2022-10-01;1;7042;
1081;Nordjylland;2022-10-01;3;7045;
1082;Midtjylland;2022-10-01;1;7046;
1084;Hovedstaden;2022-10-01;2;7048;
1083;Syddanmark;2022-10-02;1;7049;
1085;Sjælland;2022-10-02;0;7049;
1081;Nordjylland;2022-10-02;1;7050;
1082;Midtjylland;2022-10-02;2;7052;
1083;Syddanmark;2022-10-03;2;7054;
1085;Sjælland;2022-10-03;1;7055;
1081;Nordjylland;2022-10-03;2;7057;
1082;Midtjylland;2022-10-03;1;7058;
1084;Hovedstaden;2022-10-03;1;7059;
1083;Syddanmark;2022-10-04;3;7062;
1082;Midtjylland;2022-10-04;1;7063;
1084;Hovedstaden;2022-10-04;2;7065;
1083;Syddanmark;2022-10-05;4;7069;
1085;Sjælland;2022-10-05;3;7072;
1081;Nordjylland;2022-10-05;3;7075;
1082;Midtjylland;2022-10-05;2;7077;
1084;Hovedstaden;2022-10-05;1;7078;
1085;Sjælland;2022-10-06;1;7079;
1081;Nordjylland;2022-10-06;1;7080;
1082;Midtjylland;2022-10-06;1;7081;
1084;Hovedstaden;2022-10-06;2;7083;
1083;Syddanmark;2022-10-07;2;7085;
1085;Sjælland;2022-10-07;1;7086;
1081;Nordjylland;2022-10-07;0;7086;
1084;Hovedstaden;2022-10-07;4;7090;
1083;Syddanmark;2022-10-08;4;7094;
1081;Nordjylland;2022-10-08;1;7095;
1082;Midtjylland;2022-10-08;1;7096;
1084;Hovedstaden;2022-10-08;2;7098;
1083;Syddanmark;2022-10-09;2;7100;
1085;Sjælland;2022-10-09;2;7102;
1081;Nordjylland;2022-10-09;3;7105;
1083;Syddanmark;2022-10-10;2;7107;
1085;Sjælland;2022-10-10;2;7109;
1081;Nordjylland;2022-10-10;2;7111;
1084;Hovedstaden;2022-10-10;0;7111;
1083;Syddanmark;2022-10-11;1;7112;
1085;Sjælland;2022-10-11;3;7115;
1081;Nordjylland;2022-10-11;1;7116;
1082;Midtjylland;2022-10-11;3;7119;
1084;Hovedstaden;2022-10-11;0;7119;
1083;Syddanmark;2022-10-12;1;7120;
1085;Sjælland;2022-10-12;2;7122;
1081;Nordjylland;2022-10-12;0;7122;
1082;Midtjylland;2022-10-12;1;7123;
1084;Hovedstaden;2022-10-12;2;7125;
1083;Syddanmark;2022-10-13;3;7128;
1085;Sjælland;2022-10-13;4;7132;
1081;Nordjylland;2022-10-13;2;7134;
1084;Hovedstaden;2022-10-13;2;7136;
1083;Syddanmark;2022-10-14;3;7139;
1085;Sjælland;2022-10-14;1;7140;
1082;Midtjylland;2022-10-14;3;7143;
1083;Syddanmark;2022-10-15;2;7145;
1085;Sjælland;2022-10-15;4;7149;
1082;Midtjylland;2022-10-15;1;7150;
1084;Hovedstaden;2022-10-15;1;7151;
1083;Syddanmark;2022-10-16;1;7152;
1085;Sjælland;2022-10-16;2;7154;
1081;Nordjylland;2022-10-16;2;7156;
1082;Midtjylland;2022-10-16;1;7157;
1084;Hovedstaden;2022-10-16;2;7159;
1083;Syddanmark;2022-10-17;5;7164;
1085;Sjælland;2022-10-17;3;7167;
1081;Nordjylland;2022-10-17;2;7169;
1082;Midtjylland;2022-10-17;2;7171;
1084;Hovedstaden;2022-10-17;4;7175;
1083;Syddanmark;2022-10-18;1;7176;
1085;Sjælland;2022-10-18;1;7177;
1081;Nordjylland;2022-10-18;3;7180;
1082;Midtjylland;2022-10-18;1;7181;
1084;Hovedstaden;2022-10-18;2;7183;
1083;Syddanmark;2022-10-19;1;7184;
1085;Sjælland;2022-10-19;3;7187;
1082;Midtjylland;2022-10-19;1;7188;
1084;Hovedstaden;2022-10-19;6;7194;
1083;Syddanmark;2022-10-20;8;7202;
1085;Sjælland;2022-10-20;1;7203;
1081;Nordjylland;2022-10-20;1;7204;
1082;Midtjylland;2022-10-20;1;7205;
1084;Hovedstaden;2022-10-20;3;7208;
1083;Syddanmark;2022-10-21;4;7212;
1085;Sjælland;2022-10-21;3;7215;
1081;Nordjylland;2022-10-21;6;7221;
1082;Midtjylland;2022-10-21;1;7222;
1084;Hovedstaden;2022-10-21;3;7225;
1083;Syddanmark;2022-10-22;4;7229;
1085;Sjælland;2022-10-22;3;7232;
1081;Nordjylland;2022-10-22;1;7233;
1082;Midtjylland;2022-10-22;1;7234;
1084;Hovedstaden;2022-10-22;3;7237;
1083;Syddanmark;2022-10-23;2;7239;
1085;Sjælland;2022-10-23;3;7242;
1081;Nordjylland;2022-10-23;1;7243;
1082;Midtjylland;2022-10-23;2;7245;
1084;Hovedstaden;2022-10-23;2;7247;
1083;Syddanmark;2022-10-24;0;7247;
1085;Sjælland;2022-10-24;2;7249;
1081;Nordjylland;2022-10-24;1;7250;
1084;Hovedstaden;2022-10-24;3;7253;
1083;Syddanmark;2022-10-25;4;7257;
1085;Sjælland;2022-10-25;1;7258;
1081;Nordjylland;2022-10-25;2;7260;
1082;Midtjylland;2022-10-25;1;7261;
1084;Hovedstaden;2022-10-25;2;7263;
1083;Syddanmark;2022-10-26;1;7264;
1085;Sjælland;2022-10-26;6;7270;
1081;Nordjylland;2022-10-26;2;7272;
1082;Midtjylland;2022-10-26;1;7273;
1084;Hovedstaden;2022-10-26;4;7277;
1083;Syddanmark;2022-10-27;2;7279;
1085;Sjælland;2022-10-27;1;7280;
1081;Nordjylland;2022-10-27;1;7281;
1082;Midtjylland;2022-10-27;1;7282;
1084;Hovedstaden;2022-10-27;4;7286;
1083;Syddanmark;2022-10-28;2;7288;
1085;Sjælland;2022-10-28;0;7288;
1081;Nordjylland;2022-10-28;1;7289;
1082;Midtjylland;2022-10-28;1;7290;
1084;Hovedstaden;2022-10-28;1;7291;
1083;Syddanmark;2022-10-29;1;7292;
1085;Sjælland;2022-10-29;1;7293;
1081;Nordjylland;2022-10-29;1;7294;
1082;Midtjylland;2022-10-29;2;7296;
1084;Hovedstaden;2022-10-29;2;7298;
1083;Syddanmark;2022-10-30;2;7300;
1085;Sjælland;2022-10-30;3;7303;
1081;Nordjylland;2022-10-30;1;7304;
1082;Midtjylland;2022-10-30;1;7305;
1084;Hovedstaden;2022-10-30;5;7310;
1083;Syddanmark;2022-10-31;2;7312;
1084;Hovedstaden;2022-10-31;1;7313;
1083;Syddanmark;2022-11-01;3;7316;
1085;Sjælland;2022-11-01;3;7319;
1081;Nordjylland;2022-11-01;1;7320;
1082;Midtjylland;2022-11-01;1;7321;
1084;Hovedstaden;2022-11-01;4;7325;
1083;Syddanmark;2022-11-02;3;7328;
1085;Sjælland;2022-11-02;1;7329;
1081;Nordjylland;2022-11-02;1;7330;
1082;Midtjylland;2022-11-02;1;7331;
1084;Hovedstaden;2022-11-02;3;7334;
1083;Syddanmark;2022-11-03;3;7337;
1085;Sjælland;2022-11-03;2;7339;
1081;Nordjylland;2022-11-03;0;7339;
1082;Midtjylland;2022-11-03;2;7341;
1084;Hovedstaden;2022-11-03;3;7344;
1083;Syddanmark;2022-11-04;4;7348;
1085;Sjælland;2022-11-04;3;7351;
1081;Nordjylland;2022-11-04;2;7353;
1082;Midtjylland;2022-11-04;1;7354;
1084;Hovedstaden;2022-11-04;3;7357;
1083;Syddanmark;2022-11-05;3;7360;
1085;Sjælland;2022-11-05;1;7361;
1081;Nordjylland;2022-11-05;1;7362;
1082;Midtjylland;2022-11-05;1;7363;
1084;Hovedstaden;2022-11-05;1;7364;
1083;Syddanmark;2022-11-06;2;7366;
1085;Sjælland;2022-11-06;2;7368;
1081;Nordjylland;2022-11-06;1;7369;
1084;Hovedstaden;2022-11-06;2;7371;
1083;Syddanmark;2022-11-07;1;7372;
1085;Sjælland;2022-11-07;3;7375;
1082;Midtjylland;2022-11-07;1;7376;
1084;Hovedstaden;2022-11-07;2;7378;
1085;Sjælland;2022-11-08;0;7378;
1081;Nordjylland;2022-11-08;2;7380;
1082;Midtjylland;2022-11-08;2;7382;
1084;Hovedstaden;2022-11-08;2;7384;
1085;Sjælland;2022-11-09;1;7385;
1081;Nordjylland;2022-11-09;0;7385;
1082;Midtjylland;2022-11-09;2;7387;
1084;Hovedstaden;2022-11-09;0;7387;
1083;Syddanmark;2022-11-10;3;7390;
1085;Sjælland;2022-11-10;1;7391;
1081;Nordjylland;2022-11-10;3;7394;
1082;Midtjylland;2022-11-10;1;7395;
1084;Hovedstaden;2022-11-10;3;7398;
1083;Syddanmark;2022-11-11;1;7399;
1081;Nordjylland;2022-11-11;1;7400;
1082;Midtjylland;2022-11-11;0;7400;
1084;Hovedstaden;2022-11-11;1;7401;
1083;Syddanmark;2022-11-12;1;7402;
1081;Nordjylland;2022-11-12;2;7404;
1082;Midtjylland;2022-11-12;1;7405;
1084;Hovedstaden;2022-11-12;3;7408;
1083;Syddanmark;2022-11-13;0;7408;
1081;Nordjylland;2022-11-13;1;7409;
1082;Midtjylland;2022-11-13;0;7409;
1084;Hovedstaden;2022-11-13;1;7410;
1085;Sjælland;2022-11-14;2;7412;
1081;Nordjylland;2022-11-14;3;7415;
1082;Midtjylland;2022-11-14;1;7416;
1084;Hovedstaden;2022-11-14;6;7422;
1083;Syddanmark;2022-11-15;0;7422;
1085;Sjælland;2022-11-15;1;7423;
1081;Nordjylland;2022-11-15;1;7424;
1083;Syddanmark;2022-11-16;1;7425;
1081;Nordjylland;2022-11-16;0;7425;
1082;Midtjylland;2022-11-16;0;7425;
1084;Hovedstaden;2022-11-16;2;7427;
1085;Sjælland;2022-11-17;1;7428;
1082;Midtjylland;2022-11-17;2;7430;
1084;Hovedstaden;2022-11-17;2;7432;
1083;Syddanmark;2022-11-18;1;7433;
1085;Sjælland;2022-11-18;2;7435;
1082;Midtjylland;2022-11-18;1;7436;
1084;Hovedstaden;2022-11-18;3;7439;
1083;Syddanmark;2022-11-19;2;7441;
1085;Sjælland;2022-11-19;2;7443;
1084;Hovedstaden;2022-11-19;2;7445;
1083;Syddanmark;2022-11-20;0;7445;
1085;Sjælland;2022-11-20;1;7446;
1081;Nordjylland;2022-11-20;1;7447;
1082;Midtjylland;2022-11-20;2;7449;
1084;Hovedstaden;2022-11-20;1;7450;
1083;Syddanmark;2022-11-21;1;7451;
1081;Nordjylland;2022-11-21;0;7451;
1082;Midtjylland;2022-11-21;1;7452;
1084;Hovedstaden;2022-11-21;1;7453;
1085;Sjælland;2022-11-22;2;7455;
1081;Nordjylland;2022-11-22;1;7456;
1082;Midtjylland;2022-11-22;0;7456;
1084;Hovedstaden;2022-11-22;1;7457;
1083;Syddanmark;2022-11-23;1;7458;
1085;Sjælland;2022-11-23;1;7459;
1081;Nordjylland;2022-11-23;0;7459;
1084;Hovedstaden;2022-11-23;3;7462;
1083;Syddanmark;2022-11-24;1;7463;
1085;Sjælland;2022-11-24;0;7463;
1082;Midtjylland;2022-11-24;2;7465;
1084;Hovedstaden;2022-11-24;1;7466;
1083;Syddanmark;2022-11-25;1;7467;
1085;Sjælland;2022-11-25;2;7469;
1081;Nordjylland;2022-11-25;0;7469;
1084;Hovedstaden;2022-11-25;2;7471;
1083;Syddanmark;2022-11-26;0;7471;
1084;Hovedstaden;2022-11-26;2;7473;
1083;Syddanmark;2022-11-27;0;7473;
1081;Nordjylland;2022-11-27;3;7476;
1082;Midtjylland;2022-11-27;2;7478;
1084;Hovedstaden;2022-11-27;2;7480;
1085;Sjælland;2022-11-28;0;7480;
1082;Midtjylland;2022-11-28;1;7481;
1084;Hovedstaden;2022-11-28;2;7483;
1083;Syddanmark;2022-11-29;0;7483;
1085;Sjælland;2022-11-29;0;7483;
1081;Nordjylland;2022-11-29;1;7484;
1084;Hovedstaden;2022-11-29;2;7486;
1083;Syddanmark;2022-11-30;0;7486;
1085;Sjælland;2022-11-30;1;7487;
1082;Midtjylland;2022-11-30;2;7489;
1084;Hovedstaden;2022-11-30;2;7491;
1083;Syddanmark;2022-12-01;0;7491;
1085;Sjælland;2022-12-01;1;7492;
1081;Nordjylland;2022-12-01;1;7493;
1082;Midtjylland;2022-12-01;0;7493;
1084;Hovedstaden;2022-12-01;2;7495;
1084;Hovedstaden;2022-12-02;1;7496;
1083;Syddanmark;2022-12-03;3;7499;
1085;Sjælland;2022-12-03;1;7500;
1081;Nordjylland;2022-12-03;1;7501;
1082;Midtjylland;2022-12-03;1;7502;
1084;Hovedstaden;2022-12-03;2;7504;
1083;Syddanmark;2022-12-04;1;7505;
1081;Nordjylland;2022-12-04;1;7506;
1084;Hovedstaden;2022-12-04;3;7509;
1083;Syddanmark;2022-12-05;4;7513;
1085;Sjælland;2022-12-05;1;7514;
1084;Hovedstaden;2022-12-05;1;7515;
1083;Syddanmark;2022-12-06;3;7518;
1085;Sjælland;2022-12-06;0;7518;
1081;Nordjylland;2022-12-06;1;7519;
1084;Hovedstaden;2022-12-06;6;7525;
1083;Syddanmark;2022-12-07;1;7526;
1085;Sjælland;2022-12-07;1;7527;
1082;Midtjylland;2022-12-07;2;7529;
1084;Hovedstaden;2022-12-07;1;7530;
1083;Syddanmark;2022-12-08;3;7533;
1085;Sjælland;2022-12-08;0;7533;
1081;Nordjylland;2022-12-08;1;7534;
1082;Midtjylland;2022-12-08;1;7535;
1084;Hovedstaden;2022-12-08;0;7535;
1083;Syddanmark;2022-12-09;6;7541;
1081;Nordjylland;2022-12-09;1;7542;
1082;Midtjylland;2022-12-09;2;7544;
1084;Hovedstaden;2022-12-09;3;7547;
1085;Sjælland;2022-12-10;0;7547;
1082;Midtjylland;2022-12-10;1;7548;
1084;Hovedstaden;2022-12-10;1;7549;
1081;Nordjylland;2022-12-11;1;7550;
1082;Midtjylland;2022-12-11;2;7552;
1084;Hovedstaden;2022-12-11;3;7555;
1083;Syddanmark;2022-12-12;4;7559;
1085;Sjælland;2022-12-12;0;7559;
1082;Midtjylland;2022-12-12;1;7560;
1084;Hovedstaden;2022-12-12;5;7565;
1083;Syddanmark;2022-12-13;1;7566;
1085;Sjælland;2022-12-13;1;7567;
1081;Nordjylland;2022-12-13;2;7569;
1082;Midtjylland;2022-12-13;2;7571;
1084;Hovedstaden;2022-12-13;2;7573;
1083;Syddanmark;2022-12-14;1;7574;
1085;Sjælland;2022-12-14;0;7574;
1082;Midtjylland;2022-12-14;2;7576;
1084;Hovedstaden;2022-12-14;5;7581;
1083;Syddanmark;2022-12-15;2;7583;
1085;Sjælland;2022-12-15;1;7584;
1081;Nordjylland;2022-12-15;1;7585;
1084;Hovedstaden;2022-12-15;5;7590;
1083;Syddanmark;2022-12-16;1;7591;
1085;Sjælland;2022-12-16;0;7591;
1081;Nordjylland;2022-12-16;0;7591;
1082;Midtjylland;2022-12-16;3;7594;
1084;Hovedstaden;2022-12-16;4;7598;
1083;Syddanmark;2022-12-17;1;7599;
1085;Sjælland;2022-12-17;1;7600;
1081;Nordjylland;2022-12-17;1;7601;
1084;Hovedstaden;2022-12-17;5;7606;
1083;Syddanmark;2022-12-18;2;7608;
1085;Sjælland;2022-12-18;1;7609;
1081;Nordjylland;2022-12-18;2;7611;
1082;Midtjylland;2022-12-18;4;7615;
1084;Hovedstaden;2022-12-18;5;7620;
1083;Syddanmark;2022-12-19;0;7620;
1085;Sjælland;2022-12-19;4;7624;
1081;Nordjylland;2022-12-19;1;7625;
1082;Midtjylland;2022-12-19;1;7626;
1084;Hovedstaden;2022-12-19;3;7629;
1083;Syddanmark;2022-12-20;1;7630;
1081;Nordjylland;2022-12-20;1;7631;
1082;Midtjylland;2022-12-20;1;7632;
1084;Hovedstaden;2022-12-20;7;7639;
1083;Syddanmark;2022-12-21;2;7641;
1085;Sjælland;2022-12-21;1;7642;
1081;Nordjylland;2022-12-21;1;7643;
1084;Hovedstaden;2022-12-21;7;7650;
1083;Syddanmark;2022-12-22;2;7652;
1085;Sjælland;2022-12-22;3;7655;
1081;Nordjylland;2022-12-22;2;7657;
1082;Midtjylland;2022-12-22;2;7659;
1084;Hovedstaden;2022-12-22;5;7664;
1083;Syddanmark;2022-12-23;3;7667;
1085;Sjælland;2022-12-23;1;7668;
1082;Midtjylland;2022-12-23;2;7670;
1084;Hovedstaden;2022-12-23;4;7674;
1083;Syddanmark;2022-12-24;1;7675;
1085;Sjælland;2022-12-24;0;7675;
1081;Nordjylland;2022-12-24;1;7676;
1082;Midtjylland;2022-12-24;4;7680;
1084;Hovedstaden;2022-12-24;3;7683;
1083;Syddanmark;2022-12-25;2;7685;
1085;Sjælland;2022-12-25;3;7688;
1082;Midtjylland;2022-12-25;5;7693;
1084;Hovedstaden;2022-12-25;3;7696;
1083;Syddanmark;2022-12-26;5;7701;
1081;Nordjylland;2022-12-26;2;7703;
1082;Midtjylland;2022-12-26;1;7704;
1084;Hovedstaden;2022-12-26;4;7708;
1083;Syddanmark;2022-12-27;2;7710;
1085;Sjælland;2022-12-27;0;7710;
1081;Nordjylland;2022-12-27;1;7711;
1082;Midtjylland;2022-12-27;1;7712;
1084;Hovedstaden;2022-12-27;1;7713;
1083;Syddanmark;2022-12-28;2;7715;
1085;Sjælland;2022-12-28;3;7718;
1081;Nordjylland;2022-12-28;5;7723;
1082;Midtjylland;2022-12-28;3;7726;
1084;Hovedstaden;2022-12-28;4;7730;
1083;Syddanmark;2022-12-29;1;7731;
1085;Sjælland;2022-12-29;1;7732;
1081;Nordjylland;2022-12-29;2;7734;
1082;Midtjylland;2022-12-29;1;7735;
1084;Hovedstaden;2022-12-29;5;7740;
1083;Syddanmark;2022-12-30;6;7746;
1085;Sjælland;2022-12-30;1;7747;
1081;Nordjylland;2022-12-30;1;7748;
1082;Midtjylland;2022-12-30;2;7750;
1084;Hovedstaden;2022-12-30;2;7752;
1083;Syddanmark;2022-12-31;5;7757;
1085;Sjælland;2022-12-31;5;7762;
1081;Nordjylland;2022-12-31;2;7764;
1082;Midtjylland;2022-12-31;3;7767;
1084;Hovedstaden;2022-12-31;9;7776;
1083;Syddanmark;2023-01-01;1;7777;
1085;Sjælland;2023-01-01;4;7781;
1081;Nordjylland;2023-01-01;2;7783;
1082;Midtjylland;2023-01-01;1;7784;
1084;Hovedstaden;2023-01-01;8;7792;
1083;Syddanmark;2023-01-02;3;7795;
1081;Nordjylland;2023-01-02;2;7797;
1082;Midtjylland;2023-01-02;4;7801;
1084;Hovedstaden;2023-01-02;6;7807;
1083;Syddanmark;2023-01-03;3;7810;
1085;Sjælland;2023-01-03;6;7816;
1081;Nordjylland;2023-01-03;1;7817;
1082;Midtjylland;2023-01-03;3;7820;
1084;Hovedstaden;2023-01-03;3;7823;
1083;Syddanmark;2023-01-04;4;7827;
1085;Sjælland;2023-01-04;1;7828;
1081;Nordjylland;2023-01-04;1;7829;
1082;Midtjylland;2023-01-04;6;7835;
1084;Hovedstaden;2023-01-04;2;7837;
1083;Syddanmark;2023-01-05;1;7838;
1085;Sjælland;2023-01-05;2;7840;
1082;Midtjylland;2023-01-05;3;7843;
1084;Hovedstaden;2023-01-05;5;7848;
1083;Syddanmark;2023-01-06;3;7851;
1085;Sjælland;2023-01-06;3;7854;
1081;Nordjylland;2023-01-06;1;7855;
1082;Midtjylland;2023-01-06;5;7860;
1084;Hovedstaden;2023-01-06;8;7868;
1083;Syddanmark;2023-01-07;4;7872;
1085;Sjælland;2023-01-07;1;7873;
1081;Nordjylland;2023-01-07;1;7874;
1082;Midtjylland;2023-01-07;3;7877;
1084;Hovedstaden;2023-01-07;4;7881;
1083;Syddanmark;2023-01-08;1;7882;
1085;Sjælland;2023-01-08;3;7885;
1081;Nordjylland;2023-01-08;1;7886;
1082;Midtjylland;2023-01-08;2;7888;
1084;Hovedstaden;2023-01-08;2;7890;
1083;Syddanmark;2023-01-09;4;7894;
1085;Sjælland;2023-01-09;5;7899;
1081;Nordjylland;2023-01-09;2;7901;
1082;Midtjylland;2023-01-09;5;7906;
1084;Hovedstaden;2023-01-09;4;7910;
1083;Syddanmark;2023-01-10;6;7916;
1085;Sjælland;2023-01-10;1;7917;
1081;Nordjylland;2023-01-10;2;7919;
1084;Hovedstaden;2023-01-10;4;7923;
1083;Syddanmark;2023-01-11;1;7924;
1081;Nordjylland;2023-01-11;1;7925;
1082;Midtjylland;2023-01-11;3;7928;
1084;Hovedstaden;2023-01-11;6;7934;
1083;Syddanmark;2023-01-12;3;7937;
1085;Sjælland;2023-01-12;3;7940;
1081;Nordjylland;2023-01-12;3;7943;
1082;Midtjylland;2023-01-12;1;7944;
1084;Hovedstaden;2023-01-12;3;7947;
1083;Syddanmark;2023-01-13;5;7952;
1085;Sjælland;2023-01-13;3;7955;
1081;Nordjylland;2023-01-13;1;7956;
1082;Midtjylland;2023-01-13;2;7958;
1084;Hovedstaden;2023-01-13;3;7961;
1085;Sjælland;2023-01-14;1;7962;
1081;Nordjylland;2023-01-14;2;7964;
1082;Midtjylland;2023-01-14;2;7966;
1084;Hovedstaden;2023-01-14;4;7970;
1083;Syddanmark;2023-01-15;2;7972;
1085;Sjælland;2023-01-15;1;7973;
1081;Nordjylland;2023-01-15;2;7975;
1082;Midtjylland;2023-01-15;1;7976;
1084;Hovedstaden;2023-01-15;5;7981;
1083;Syddanmark;2023-01-16;4;7985;
1085;Sjælland;2023-01-16;1;7986;
1081;Nordjylland;2023-01-16;1;7987;
1082;Midtjylland;2023-01-16;3;7990;
1084;Hovedstaden;2023-01-16;4;7994;
1083;Syddanmark;2023-01-17;1;7995;
1085;Sjælland;2023-01-17;0;7995;
1081;Nordjylland;2023-01-17;1;7996;
1082;Midtjylland;2023-01-17;3;7999;
1084;Hovedstaden;2023-01-17;4;8003;
1083;Syddanmark;2023-01-18;1;8004;
1085;Sjælland;2023-01-18;5;8009;
1082;Midtjylland;2023-01-18;4;8013;
1084;Hovedstaden;2023-01-18;5;8018;
1083;Syddanmark;2023-01-19;1;8019;
1085;Sjælland;2023-01-19;1;8020;
1081;Nordjylland;2023-01-19;2;8022;
1082;Midtjylland;2023-01-19;1;8023;
1084;Hovedstaden;2023-01-19;8;8031;
1083;Syddanmark;2023-01-20;2;8033;
1085;Sjælland;2023-01-20;2;8035;
1081;Nordjylland;2023-01-20;0;8035;
1082;Midtjylland;2023-01-20;0;8035;
1084;Hovedstaden;2023-01-20;4;8039;
1083;Syddanmark;2023-01-21;1;8040;
1085;Sjælland;2023-01-21;1;8041;
1082;Midtjylland;2023-01-21;3;8044;
1084;Hovedstaden;2023-01-21;2;8046;
1083;Syddanmark;2023-01-22;1;8047;
1085;Sjælland;2023-01-22;3;8050;
1081;Nordjylland;2023-01-22;2;8052;
1082;Midtjylland;2023-01-22;2;8054;
1084;Hovedstaden;2023-01-22;1;8055;
1083;Syddanmark;2023-01-23;2;8057;
1085;Sjælland;2023-01-23;0;8057;
1081;Nordjylland;2023-01-23;1;8058;
1082;Midtjylland;2023-01-23;0;8058;
1084;Hovedstaden;2023-01-23;1;8059;
1083;Syddanmark;2023-01-24;2;8061;
1085;Sjælland;2023-01-24;0;8061;
1081;Nordjylland;2023-01-24;2;8063;
1082;Midtjylland;2023-01-24;2;8065;
1084;Hovedstaden;2023-01-24;1;8066;
1083;Syddanmark;2023-01-25;0;8066;
1081;Nordjylland;2023-01-25;0;8066;
1082;Midtjylland;2023-01-25;0;8066;
1084;Hovedstaden;2023-01-25;5;8071;
1083;Syddanmark;2023-01-26;1;8072;
1085;Sjælland;2023-01-26;0;8072;
1081;Nordjylland;2023-01-26;0;8072;
1082;Midtjylland;2023-01-26;1;8073;
1084;Hovedstaden;2023-01-26;2;8075;
1083;Syddanmark;2023-01-27;0;8075;
1085;Sjælland;2023-01-27;3;8078;
1082;Midtjylland;2023-01-27;2;8080;
1084;Hovedstaden;2023-01-27;3;8083;
1083;Syddanmark;2023-01-28;4;8087;
1085;Sjælland;2023-01-28;1;8088;
1081;Nordjylland;2023-01-28;0;8088;
1082;Midtjylland;2023-01-28;1;8089;
