"Dato";"Regionskode";"Region";"Kategori";"Antal borgere";"timestamp_2025-10-21T10:00:08.562"
2022-02-15;1083;Syddanmark;Indlæggelse pga. covid-19;19;
2022-02-15;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;21;
2022-02-16;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;39;
2022-02-16;1084;Hovedstaden;Indlæggelse pga. covid-19;28;
2022-02-16;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;39;
2022-02-16;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;45;
2022-02-16;1082;Midtjylland;Indlæggelse pga. covid-19;28;
2022-02-16;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;19;
2022-02-16;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;11;
2022-02-16;1081;Nordjylland;Indlæggelse pga. covid-19;14;
2022-02-16;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;13;
2022-02-16;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;17;
2022-02-16;1085;Sjælland;Indlæggelse pga. covid-19;14;
2022-02-16;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;13;
2022-02-16;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;36;
2022-02-16;1083;Syddanmark;Indlæggelse pga. covid-19;28;
2022-02-16;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;19;
2022-02-17;;;Indlæggelse pga. covid-19;1;
2022-02-17;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;25;
2022-02-17;1084;Hovedstaden;Indlæggelse pga. covid-19;28;
2022-02-17;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;30;
2022-02-17;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;37;
2022-02-17;1082;Midtjylland;Indlæggelse pga. covid-19;25;
2022-02-17;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;16;
2022-02-17;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;16;
2022-02-17;1081;Nordjylland;Indlæggelse pga. covid-19;13;
2022-02-17;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2022-02-17;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;13;
2022-02-17;1085;Sjælland;Indlæggelse pga. covid-19;18;
2022-02-17;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;18;
2022-02-17;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;43;
2022-02-17;1083;Syddanmark;Indlæggelse pga. covid-19;39;
2022-02-17;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;21;
2022-02-18;;;Indlæggelse pga. andre forhold end covid-19;1;
2022-02-18;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;32;
2022-02-18;1084;Hovedstaden;Indlæggelse pga. covid-19;32;
2022-02-18;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;34;
2022-02-18;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;22;
2022-02-18;1082;Midtjylland;Indlæggelse pga. covid-19;22;
2022-02-18;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-18;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;19;
2022-02-18;1081;Nordjylland;Indlæggelse pga. covid-19;16;
2022-02-18;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;11;
2022-02-18;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;16;
2022-02-18;1085;Sjælland;Indlæggelse pga. covid-19;16;
2022-02-18;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-18;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;34;
2022-02-18;1083;Syddanmark;Indlæggelse pga. covid-19;19;
2022-02-18;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;21;
2022-02-19;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;17;
2022-02-19;1084;Hovedstaden;Indlæggelse pga. covid-19;15;
2022-02-19;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;15;
2022-02-19;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;23;
2022-02-19;1082;Midtjylland;Indlæggelse pga. covid-19;28;
2022-02-19;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2022-02-19;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;16;
2022-02-19;1081;Nordjylland;Indlæggelse pga. covid-19;17;
2022-02-19;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;17;
2022-02-19;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;15;
2022-02-19;1085;Sjælland;Indlæggelse pga. covid-19;12;
2022-02-19;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-19;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;19;
2022-02-19;1083;Syddanmark;Indlæggelse pga. covid-19;23;
2022-02-19;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-20;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-02-20;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;37;
2022-02-20;1084;Hovedstaden;Indlæggelse pga. covid-19;26;
2022-02-20;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;27;
2022-02-20;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;25;
2022-02-20;1082;Midtjylland;Indlæggelse pga. covid-19;28;
2022-02-20;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-02-20;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;6;
2022-02-20;1081;Nordjylland;Indlæggelse pga. covid-19;13;
2022-02-20;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;14;
2022-02-20;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;11;
2022-02-20;1085;Sjælland;Indlæggelse pga. covid-19;18;
2022-02-20;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;16;
2022-02-20;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;24;
2022-02-20;1083;Syddanmark;Indlæggelse pga. covid-19;28;
2022-02-20;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;14;
2022-02-21;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-02-21;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;43;
2022-02-21;1084;Hovedstaden;Indlæggelse pga. covid-19;28;
2022-02-21;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;43;
2022-02-21;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;50;
2022-02-21;1082;Midtjylland;Indlæggelse pga. covid-19;25;
2022-02-21;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;18;
2022-02-21;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;19;
2022-02-21;1081;Nordjylland;Indlæggelse pga. covid-19;13;
2022-02-21;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;14;
2022-02-21;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;33;
2022-02-21;1085;Sjælland;Indlæggelse pga. covid-19;19;
2022-02-21;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;22;
2022-02-21;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;33;
2022-02-21;1083;Syddanmark;Indlæggelse pga. covid-19;26;
2022-02-21;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;21;
2022-02-22;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;30;
2022-02-22;1084;Hovedstaden;Indlæggelse pga. covid-19;19;
2022-02-22;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;22;
2022-02-22;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;26;
2022-02-22;1082;Midtjylland;Indlæggelse pga. covid-19;24;
2022-02-22;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;16;
2022-02-22;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;24;
2022-02-22;1081;Nordjylland;Indlæggelse pga. covid-19;14;
2022-02-22;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-22;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;18;
2022-02-22;1085;Sjælland;Indlæggelse pga. covid-19;16;
2022-02-22;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;19;
2022-02-22;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;43;
2022-02-22;1083;Syddanmark;Indlæggelse pga. covid-19;29;
2022-02-22;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;17;
2022-02-23;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-02-23;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;29;
2022-02-23;1084;Hovedstaden;Indlæggelse pga. covid-19;20;
2022-02-23;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;22;
2022-02-23;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;34;
2022-02-23;1082;Midtjylland;Indlæggelse pga. covid-19;20;
2022-02-23;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-23;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;16;
2022-02-23;1081;Nordjylland;Indlæggelse pga. covid-19;22;
2022-02-23;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;22;
2022-02-23;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;8;
2022-02-23;1085;Sjælland;Indlæggelse pga. covid-19;13;
2022-02-23;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;15;
2022-02-23;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;42;
2022-02-23;1083;Syddanmark;Indlæggelse pga. covid-19;24;
2022-02-23;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;15;
2022-02-24;;;Indlæggelse pga. andre forhold end covid-19;1;
2022-02-24;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;31;
2022-02-24;1084;Hovedstaden;Indlæggelse pga. covid-19;25;
2022-02-24;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;33;
2022-02-24;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;35;
2022-02-24;1082;Midtjylland;Indlæggelse pga. covid-19;22;
2022-02-24;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-02-24;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;13;
2022-02-24;1081;Nordjylland;Indlæggelse pga. covid-19;17;
2022-02-24;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;13;
2022-02-24;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;13;
2022-02-24;1085;Sjælland;Indlæggelse pga. covid-19;15;
2022-02-24;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;24;
2022-02-24;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;40;
2022-02-24;1083;Syddanmark;Indlæggelse pga. covid-19;20;
2022-02-24;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;14;
2022-02-25;;;Indlæggelse pga. andre forhold end covid-19;1;
2022-02-25;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-02-25;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;22;
2022-02-25;1084;Hovedstaden;Indlæggelse pga. covid-19;17;
2022-02-25;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;19;
2022-02-25;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;26;
2022-02-25;1082;Midtjylland;Indlæggelse pga. covid-19;23;
2022-02-25;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;18;
2022-02-25;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;15;
2022-02-25;1081;Nordjylland;Indlæggelse pga. covid-19;22;
2022-02-25;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;15;
2022-02-25;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;14;
2022-02-25;1085;Sjælland;Indlæggelse pga. covid-19;14;
2022-02-25;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2022-02-25;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;36;
2022-02-25;1083;Syddanmark;Indlæggelse pga. covid-19;23;
2022-02-25;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2022-02-26;;;Indlæggelse pga. covid-19;1;
2022-02-26;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;25;
2022-02-26;1084;Hovedstaden;Indlæggelse pga. covid-19;18;
2022-02-26;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;17;
2022-02-26;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;23;
2022-02-26;1082;Midtjylland;Indlæggelse pga. covid-19;19;
2022-02-26;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-02-26;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;8;
2022-02-26;1081;Nordjylland;Indlæggelse pga. covid-19;4;
2022-02-26;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-02-26;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;7;
2022-02-26;1085;Sjælland;Indlæggelse pga. covid-19;13;
2022-02-26;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2022-02-26;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;21;
2022-02-26;1083;Syddanmark;Indlæggelse pga. covid-19;16;
2022-02-26;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;13;
2022-02-27;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-02-27;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;17;
2022-02-27;1084;Hovedstaden;Indlæggelse pga. covid-19;15;
2022-02-27;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;30;
2022-02-27;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;22;
2022-02-27;1082;Midtjylland;Indlæggelse pga. covid-19;15;
2022-02-27;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-02-27;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;16;
2022-02-27;1081;Nordjylland;Indlæggelse pga. covid-19;8;
2022-02-27;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-02-27;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;9;
2022-02-27;1085;Sjælland;Indlæggelse pga. covid-19;8;
2022-02-27;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-27;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;24;
2022-02-27;1083;Syddanmark;Indlæggelse pga. covid-19;16;
2022-02-27;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-02-28;;;Indlæggelse pga. andre forhold end covid-19;2;
2022-02-28;;;Indlæggelse pga. covid-19;1;
2022-02-28;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;33;
2022-02-28;1084;Hovedstaden;Indlæggelse pga. covid-19;20;
2022-02-28;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;33;
2022-02-28;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;44;
2022-02-28;1082;Midtjylland;Indlæggelse pga. covid-19;16;
2022-02-28;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;15;
2022-02-28;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;19;
2022-02-28;1081;Nordjylland;Indlæggelse pga. covid-19;14;
2022-02-28;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;15;
2022-02-28;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;16;
2022-02-28;1085;Sjælland;Indlæggelse pga. covid-19;7;
2022-02-28;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;17;
2022-02-28;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;54;
2022-02-28;1083;Syddanmark;Indlæggelse pga. covid-19;18;
2022-02-28;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;18;
2022-03-01;;;Indlæggelse pga. andre forhold end covid-19;1;
2022-03-01;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;35;
2022-03-01;1084;Hovedstaden;Indlæggelse pga. covid-19;13;
2022-03-01;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;23;
2022-03-01;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;33;
2022-03-01;1082;Midtjylland;Indlæggelse pga. covid-19;25;
2022-03-01;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2022-03-01;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;15;
2022-03-01;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2022-03-01;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;17;
2022-03-01;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;15;
2022-03-01;1085;Sjælland;Indlæggelse pga. covid-19;8;
2022-03-01;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-03-01;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;39;
2022-03-01;1083;Syddanmark;Indlæggelse pga. covid-19;18;
2022-03-01;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;18;
2022-03-02;;;Indlæggelse pga. andre forhold end covid-19;1;
2022-03-02;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;32;
2022-03-02;1084;Hovedstaden;Indlæggelse pga. covid-19;15;
2022-03-02;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;23;
2022-03-02;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;35;
2022-03-02;1082;Midtjylland;Indlæggelse pga. covid-19;17;
2022-03-02;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-03-02;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;16;
2022-03-02;1081;Nordjylland;Indlæggelse pga. covid-19;9;
2022-03-02;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-03-02;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;9;
2022-03-02;1085;Sjælland;Indlæggelse pga. covid-19;17;
2022-03-02;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-03-02;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;23;
2022-03-02;1083;Syddanmark;Indlæggelse pga. covid-19;14;
2022-03-02;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-03-03;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;27;
2022-03-03;1084;Hovedstaden;Indlæggelse pga. covid-19;19;
2022-03-03;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;30;
2022-03-03;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;24;
2022-03-03;1082;Midtjylland;Indlæggelse pga. covid-19;20;
2022-03-03;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-03-03;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;22;
2022-03-03;1081;Nordjylland;Indlæggelse pga. covid-19;10;
2022-03-03;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-03-03;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;14;
2022-03-03;1085;Sjælland;Indlæggelse pga. covid-19;16;
2022-03-03;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;13;
2022-03-03;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;35;
2022-03-03;1083;Syddanmark;Indlæggelse pga. covid-19;11;
2022-03-03;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;8;
2022-03-04;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;34;
2022-03-04;1084;Hovedstaden;Indlæggelse pga. covid-19;18;
2022-03-04;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;23;
2022-03-04;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;23;
2022-03-04;1082;Midtjylland;Indlæggelse pga. covid-19;14;
2022-03-04;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10;
2022-03-04;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;20;
2022-03-04;1081;Nordjylland;Indlæggelse pga. covid-19;17;
2022-03-04;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9;
2022-03-04;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;19;
2022-03-04;1085;Sjælland;Indlæggelse pga. covid-19;12;
2022-03-04;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;21;
2022-03-04;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;36;
2022-03-04;1083;Syddanmark;Indlæggelse pga. covid-19;18;
2022-03-04;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;12;
2022-03-05;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-03-05;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;14;
2022-03-05;1084;Hovedstaden;Indlæggelse pga. covid-19;20;
2022-03-05;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;11;
2022-03-05;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;13;
2022-03-05;1082;Midtjylland;Indlæggelse pga. covid-19;16;
